scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
labeled-data,2_ATR_cop_video2022-02-01T12_46_17,img0605.png,297.58928228903164,291.7738127869083,320.85924729842395,283.1740431095242,292.78352864578756,268.25091337524,318.58283767793995,264.20396293882385,314.7888216437999,248.52202999771166,300.62449511634367,242.95747314763958,326.929672953048,239.66932591805153,297.3363478867556,223.22858977011126,322.123919309804,219.1816393336952
labeled-data,2_ATR_cop_video2022-02-01T12_46_17,img0632.png,297.8259964248014,290.6866794057848,321.1802729016191,285.5863201752154,291.6518773562175,266.5270830504562,321.4487128611228,263.3058035364124,317.422113468568,259.5476441033612,303.4632355743781,253.37352503477723,327.8912718892104,247.73628588520054,301.3157158983489,234.58272786952162,325.7437522131812,227.87172888193032
labeled-data,2_ATR_cop_video2022-02-01T12_46_17,img0668.png,297.39295479980444,292.74079748146397,320.86933753978985,285.8359790285271,293.5262564661598,269.54060747959596,316.17406099179277,267.0548728365388,276.67849944099373,236.12128616738153,270.3260664642918,223.41642021397763,292.42148551368984,235.56890069114655,278.8880413459336,207.12104866504657,299.3263039666267,216.78779449915822
labeled-data,2_ATR_cop_video2022-02-01T12_46_17,img0716.png,297.28680666231594,289.5903783639505,320.2863935175512,284.7633045795184,293.3115694280777,267.72657357564043,316.5951018000443,266.30684599198395,289.33633219383944,243.59120465348,278.5464025580502,230.81365640057155,302.6817714802106,233.36916605115323,280.81796669190055,212.3571978130371,305.5212266475236,214.34481643015616
labeled-data,2_ATR_cop_video2022-02-01T12_46_17,img0774.png,295.511566208898,290.58697867281103,320.00259384996764,286.05160318372407,292.18562418356754,268.51481795925446,316.0719350927589,267.6077428614371,288.25496542635886,241.90728175661093,276.4629891547328,231.02238058280219,302.1634502595589,234.34832260813266,279.4865728141241,209.85729496706304,305.7917506508285,213.18323699239346
labeled-data,2_ATR_cop_video2022-02-01T12_46_17,img0779.png,296.73650668352803,291.86971465836126,318.2010433732261,287.203511030166,293.9367845066109,268.22761627550534,315.401321196309,265.42789409858824,286.4708587014985,239.6082340225745,276.20521071946894,227.1650243473872,301.40271031172324,232.14230821746213,279.3160131382658,207.56696910896716,303.89135224676073,211.92209249528273
labeled-data,2_ATR_cop_video2022-02-01T12_46_17,img0974.png,298.077864820018,291.072903454379,321.3594589973311,284.6768610979743,291.93766415786956,266.51210080578494,317.2659918892321,264.2095255574793,267.8885448977879,271.8847763851649,254.8406184907223,266.51210080578494,277.8663709737792,260.11605844938026,246.3978425802681,245.53308187677757,267.8885448977879,238.11367274334813
labeled-data,2_ATR_cop_video2022-02-01T12_46_17,img1006.png,297.59578638574,291.8225971463358,321.17973892899204,285.47307146161404,292.15333579883554,270.3551531646575,316.6443634399051,266.12213604150963,,,,,,,,,,
labeled-data,2_ATR_cop_video2022-02-01T12_46_17,img1010.png,297.31080829580696,289.29664496421924,320.375324671933,284.5480680632521,292.22304733048503,269.2847851672864,317.32266809273983,265.5537604593836,,,,,,,,,,
labeled-data,2_ATR_cop_video2022-02-01T12_46_17,img1094.png,297.31679877093217,289.5494049289765,321.08100341695575,284.0953251741514,292.6418732667963,267.7330859096761,317.1852321635093,263.83731465622964,,,,,,,,,,
labeled-data,2_ATR_cop_video2022-02-01T12_46_17,img1137.png,296.11643654270244,289.8586632678819,321.0009176984237,284.14195813751354,293.4262223637055,269.00950338065604,316.62931965755376,265.64673565691,,,,,,,,,,
labeled-data,2_ATR_cop_video2022-02-01T12_46_17,img1185.png,297.2122302620863,289.8739750056442,320.16433134831186,285.80182803873316,294.62086401041563,268.0324594558489,316.832574739021,265.8112883829882,,,,,,,,,,
