61000, 0.00215, 0.02
61500, 0.00223, 0.02
62000, 0.00206, 0.02
62500, 0.00206, 0.02
63000, 0.00206, 0.02
63500, 0.00206, 0.02
64000, 0.00209, 0.02
64500, 0.00201, 0.02
65000, 0.00210, 0.02
65500, 0.00198, 0.02
66000, 0.00207, 0.02
66500, 0.00206, 0.02
67000, 0.00211, 0.02
67500, 0.00204, 0.02
68000, 0.00203, 0.02
68500, 0.00200, 0.02
69000, 0.00205, 0.02
69500, 0.00205, 0.02
70000, 0.00193, 0.02
70500, 0.00188, 0.02
71000, 0.00202, 0.02
71500, 0.00194, 0.02
72000, 0.00193, 0.02
72500, 0.00197, 0.02
73000, 0.00205, 0.02
73500, 0.00194, 0.02
74000, 0.00196, 0.02
74500, 0.00187, 0.02
75000, 0.00189, 0.02
75500, 0.00196, 0.02
76000, 0.00195, 0.02
76500, 0.00199, 0.02
77000, 0.00196, 0.02
77500, 0.00195, 0.02
78000, 0.00196, 0.02
78500, 0.00193, 0.02
79000, 0.00195, 0.02
79500, 0.00184, 0.02
80000, 0.00189, 0.02
80500, 0.00187, 0.02
81000, 0.00183, 0.02
81500, 0.00191, 0.02
82000, 0.00194, 0.02
82500, 0.00189, 0.02
83000, 0.00185, 0.02
83500, 0.00184, 0.02
84000, 0.00195, 0.02
84500, 0.00182, 0.02
85000, 0.00182, 0.02
85500, 0.00189, 0.02
86000, 0.00178, 0.02
86500, 0.00182, 0.02
87000, 0.00183, 0.02
87500, 0.00168, 0.02
88000, 0.00179, 0.02
88500, 0.00183, 0.02
89000, 0.00186, 0.02
89500, 0.00181, 0.02
90000, 0.00186, 0.02
90500, 0.00195, 0.02
91000, 0.00180, 0.02
91500, 0.00183, 0.02
92000, 0.00181, 0.02
92500, 0.00183, 0.02
93000, 0.00181, 0.02
93500, 0.00171, 0.02
94000, 0.00175, 0.02
94500, 0.00177, 0.02
95000, 0.00175, 0.02
95500, 0.00179, 0.02
96000, 0.00175, 0.02
96500, 0.00178, 0.02
97000, 0.00174, 0.02
97500, 0.00176, 0.02
98000, 0.00173, 0.02
98500, 0.00183, 0.02
99000, 0.00183, 0.02
99500, 0.00181, 0.02
100000, 0.00180, 0.02
100500, 0.00176, 0.02
101000, 0.00188, 0.02
101500, 0.00178, 0.02
102000, 0.00176, 0.02
102500, 0.00173, 0.02
103000, 0.00175, 0.02
103500, 0.00170, 0.02
104000, 0.00163, 0.02
104500, 0.00173, 0.02
105000, 0.00182, 0.02
105500, 0.00166, 0.02
106000, 0.00167, 0.02
106500, 0.00171, 0.02
107000, 0.00164, 0.02
107500, 0.00166, 0.02
108000, 0.00163, 0.02
108500, 0.00164, 0.02
109000, 0.00174, 0.02
109500, 0.00171, 0.02
110000, 0.00161, 0.02
110500, 0.00164, 0.02
111000, 0.00170, 0.02
111500, 0.00168, 0.02
112000, 0.00166, 0.02
112500, 0.00170, 0.02
113000, 0.00172, 0.02
113500, 0.00168, 0.02
114000, 0.00163, 0.02
114500, 0.00163, 0.02
115000, 0.00154, 0.02
115500, 0.00160, 0.02
116000, 0.00162, 0.02
116500, 0.00168, 0.02
117000, 0.00176, 0.02
117500, 0.00166, 0.02
118000, 0.00170, 0.02
118500, 0.00166, 0.02
119000, 0.00167, 0.02
119500, 0.00165, 0.02
120000, 0.00164, 0.02
120500, 0.00163, 0.02
121000, 0.00162, 0.02
121500, 0.00166, 0.02
122000, 0.00159, 0.02
122500, 0.00162, 0.02
123000, 0.00171, 0.02
123500, 0.00169, 0.02
124000, 0.00162, 0.02
124500, 0.00170, 0.02
125000, 0.00170, 0.02
125500, 0.00164, 0.02
126000, 0.00156, 0.02
126500, 0.00159, 0.02
127000, 0.00167, 0.02
127500, 0.00165, 0.02
128000, 0.00155, 0.02
128500, 0.00155, 0.02
129000, 0.00167, 0.02
129500, 0.00159, 0.02
130000, 0.00167, 0.02
130500, 0.00168, 0.02
131000, 0.00162, 0.02
131500, 0.00168, 0.02
132000, 0.00159, 0.02
132500, 0.00157, 0.02
133000, 0.00161, 0.02
133500, 0.00154, 0.02
134000, 0.00162, 0.02
134500, 0.00165, 0.02
135000, 0.00167, 0.02
135500, 0.00157, 0.02
136000, 0.00158, 0.02
136500, 0.00159, 0.02
137000, 0.00162, 0.02
137500, 0.00163, 0.02
138000, 0.00155, 0.02
138500, 0.00156, 0.02
139000, 0.00158, 0.02
139500, 0.00159, 0.02
140000, 0.00155, 0.02
140500, 0.00153, 0.02
141000, 0.00148, 0.02
141500, 0.00155, 0.02
142000, 0.00157, 0.02
142500, 0.00159, 0.02
143000, 0.00152, 0.02
143500, 0.00161, 0.02
144000, 0.00153, 0.02
144500, 0.00158, 0.02
145000, 0.00153, 0.02
145500, 0.00152, 0.02
146000, 0.00156, 0.02
146500, 0.00158, 0.02
147000, 0.00152, 0.02
147500, 0.00151, 0.02
148000, 0.00155, 0.02
148500, 0.00156, 0.02
149000, 0.00147, 0.02
149500, 0.00152, 0.02
150000, 0.00154, 0.02
150500, 0.00152, 0.02
151000, 0.00156, 0.02
151500, 0.00155, 0.02
152000, 0.00154, 0.02
152500, 0.00150, 0.02
153000, 0.00160, 0.02
153500, 0.00151, 0.02
154000, 0.00152, 0.02
154500, 0.00149, 0.02
155000, 0.00153, 0.02
155500, 0.00159, 0.02
156000, 0.00153, 0.02
156500, 0.00156, 0.02
157000, 0.00155, 0.02
157500, 0.00155, 0.02
158000, 0.00154, 0.02
158500, 0.00152, 0.02
159000, 0.00159, 0.02
159500, 0.00158, 0.02
160000, 0.00151, 0.02
160500, 0.00152, 0.02
161000, 0.00152, 0.02
161500, 0.00146, 0.02
162000, 0.00141, 0.02
162500, 0.00151, 0.02
163000, 0.00143, 0.02
163500, 0.00149, 0.02
164000, 0.00148, 0.02
164500, 0.00151, 0.02
165000, 0.00152, 0.02
165500, 0.00141, 0.02
166000, 0.00147, 0.02
166500, 0.00150, 0.02
167000, 0.00154, 0.02
167500, 0.00146, 0.02
168000, 0.00150, 0.02
168500, 0.00141, 0.02
169000, 0.00148, 0.02
169500, 0.00154, 0.02
170000, 0.00152, 0.02
170500, 0.00156, 0.02
171000, 0.00143, 0.02
171500, 0.00156, 0.02
172000, 0.00148, 0.02
172500, 0.00150, 0.02
173000, 0.00148, 0.02
173500, 0.00144, 0.02
174000, 0.00147, 0.02
174500, 0.00145, 0.02
175000, 0.00147, 0.02
175500, 0.00142, 0.02
176000, 0.00145, 0.02
176500, 0.00146, 0.02
177000, 0.00146, 0.02
177500, 0.00139, 0.02
178000, 0.00144, 0.02
178500, 0.00145, 0.02
179000, 0.00142, 0.02
179500, 0.00138, 0.02
180000, 0.00148, 0.02
180500, 0.00147, 0.02
181000, 0.00150, 0.02
181500, 0.00146, 0.02
182000, 0.00141, 0.02
182500, 0.00140, 0.02
183000, 0.00144, 0.02
183500, 0.00147, 0.02
184000, 0.00146, 0.02
184500, 0.00143, 0.02
185000, 0.00147, 0.02
185500, 0.00147, 0.02
186000, 0.00146, 0.02
186500, 0.00147, 0.02
187000, 0.00138, 0.02
187500, 0.00143, 0.02
188000, 0.00146, 0.02
188500, 0.00141, 0.02
189000, 0.00142, 0.02
189500, 0.00141, 0.02
190000, 0.00137, 0.02
190500, 0.00142, 0.02
191000, 0.00137, 0.02
191500, 0.00146, 0.02
192000, 0.00139, 0.02
192500, 0.00141, 0.02
193000, 0.00135, 0.02
193500, 0.00142, 0.02
194000, 0.00137, 0.02
194500, 0.00141, 0.02
195000, 0.00142, 0.02
195500, 0.00146, 0.02
196000, 0.00146, 0.02
196500, 0.00148, 0.02
197000, 0.00142, 0.02
197500, 0.00144, 0.02
198000, 0.00134, 0.02
198500, 0.00138, 0.02
199000, 0.00133, 0.02
199500, 0.00135, 0.02
200000, 0.00133, 0.02
200500, 0.00137, 0.02
201000, 0.00137, 0.02
201500, 0.00138, 0.02
202000, 0.00140, 0.02
202500, 0.00137, 0.02
203000, 0.00143, 0.02
203500, 0.00139, 0.02
204000, 0.00140, 0.02
204500, 0.00142, 0.02
205000, 0.00138, 0.02
205500, 0.00131, 0.02
206000, 0.00135, 0.02
206500, 0.00138, 0.02
207000, 0.00137, 0.02
207500, 0.00139, 0.02
208000, 0.00138, 0.02
208500, 0.00141, 0.02
209000, 0.00137, 0.02
209500, 0.00140, 0.02
210000, 0.00136, 0.02
210500, 0.00136, 0.02
211000, 0.00134, 0.02
211500, 0.00130, 0.02
212000, 0.00140, 0.02
212500, 0.00133, 0.02
213000, 0.00139, 0.02
213500, 0.00136, 0.02
214000, 0.00143, 0.02
214500, 0.00136, 0.02
215000, 0.00137, 0.02
215500, 0.00141, 0.02
216000, 0.00136, 0.02
216500, 0.00138, 0.02
217000, 0.00139, 0.02
217500, 0.00137, 0.02
218000, 0.00133, 0.02
218500, 0.00133, 0.02
219000, 0.00136, 0.02
219500, 0.00139, 0.02
220000, 0.00136, 0.02
220500, 0.00135, 0.02
221000, 0.00137, 0.02
221500, 0.00140, 0.02
222000, 0.00139, 0.02
222500, 0.00137, 0.02
223000, 0.00134, 0.02
223500, 0.00138, 0.02
224000, 0.00143, 0.02
224500, 0.00133, 0.02
225000, 0.00129, 0.02
225500, 0.00135, 0.02
226000, 0.00132, 0.02
226500, 0.00136, 0.02
227000, 0.00139, 0.02
227500, 0.00140, 0.02
228000, 0.00139, 0.02
228500, 0.00130, 0.02
229000, 0.00131, 0.02
229500, 0.00138, 0.02
230000, 0.00127, 0.02
230500, 0.00136, 0.02
231000, 0.00126, 0.02
231500, 0.00134, 0.02
232000, 0.00129, 0.02
232500, 0.00134, 0.02
233000, 0.00132, 0.02
233500, 0.00140, 0.02
234000, 0.00134, 0.02
234500, 0.00131, 0.02
235000, 0.00130, 0.02
235500, 0.00134, 0.02
236000, 0.00134, 0.02
236500, 0.00130, 0.02
237000, 0.00133, 0.02
237500, 0.00132, 0.02
238000, 0.00137, 0.02
238500, 0.00127, 0.02
239000, 0.00131, 0.02
239500, 0.00136, 0.02
240000, 0.00126, 0.02
240500, 0.00136, 0.02
241000, 0.00127, 0.02
241500, 0.00132, 0.02
242000, 0.00137, 0.02
242500, 0.00135, 0.02
243000, 0.00127, 0.02
243500, 0.00132, 0.02
244000, 0.00128, 0.02
244500, 0.00137, 0.02
245000, 0.00127, 0.02
245500, 0.00128, 0.02
246000, 0.00133, 0.02
246500, 0.00128, 0.02
247000, 0.00132, 0.02
247500, 0.00132, 0.02
248000, 0.00130, 0.02
248500, 0.00132, 0.02
249000, 0.00128, 0.02
249500, 0.00125, 0.02
250000, 0.00131, 0.02
250500, 0.00127, 0.02
251000, 0.00135, 0.02
251500, 0.00130, 0.02
252000, 0.00134, 0.02
252500, 0.00132, 0.02
253000, 0.00130, 0.02
253500, 0.00130, 0.02
254000, 0.00128, 0.02
254500, 0.00127, 0.02
255000, 0.00128, 0.02
255500, 0.00131, 0.02
256000, 0.00127, 0.02
256500, 0.00129, 0.02
257000, 0.00128, 0.02
257500, 0.00129, 0.02
258000, 0.00135, 0.02
258500, 0.00126, 0.02
259000, 0.00128, 0.02
259500, 0.00133, 0.02
260000, 0.00130, 0.02
260500, 0.00130, 0.02
261000, 0.00133, 0.02
261500, 0.00127, 0.02
262000, 0.00130, 0.02
262500, 0.00126, 0.02
263000, 0.00130, 0.02
263500, 0.00120, 0.02
264000, 0.00128, 0.02
264500, 0.00134, 0.02
265000, 0.00128, 0.02
265500, 0.00125, 0.02
266000, 0.00130, 0.02
266500, 0.00124, 0.02
267000, 0.00127, 0.02
267500, 0.00121, 0.02
268000, 0.00126, 0.02
268500, 0.00129, 0.02
269000, 0.00128, 0.02
269500, 0.00125, 0.02
270000, 0.00124, 0.02
270500, 0.00132, 0.02
271000, 0.00130, 0.02
271500, 0.00129, 0.02
272000, 0.00124, 0.02
272500, 0.00124, 0.02
273000, 0.00124, 0.02
273500, 0.00121, 0.02
274000, 0.00127, 0.02
274500, 0.00131, 0.02
275000, 0.00128, 0.02
275500, 0.00125, 0.02
276000, 0.00127, 0.02
276500, 0.00125, 0.02
277000, 0.00123, 0.02
277500, 0.00123, 0.02
278000, 0.00124, 0.02
278500, 0.00122, 0.02
279000, 0.00118, 0.02
279500, 0.00122, 0.02
280000, 0.00130, 0.02
280500, 0.00118, 0.02
281000, 0.00129, 0.02
281500, 0.00128, 0.02
282000, 0.00126, 0.02
282500, 0.00134, 0.02
283000, 0.00126, 0.02
283500, 0.00126, 0.02
284000, 0.00134, 0.02
284500, 0.00123, 0.02
285000, 0.00121, 0.02
285500, 0.00121, 0.02
286000, 0.00120, 0.02
286500, 0.00125, 0.02
287000, 0.00119, 0.02
287500, 0.00124, 0.02
288000, 0.00126, 0.02
288500, 0.00127, 0.02
289000, 0.00124, 0.02
289500, 0.00129, 0.02
290000, 0.00123, 0.02
290500, 0.00127, 0.02
291000, 0.00126, 0.02
291500, 0.00125, 0.02
292000, 0.00123, 0.02
292500, 0.00121, 0.02
293000, 0.00122, 0.02
293500, 0.00126, 0.02
294000, 0.00131, 0.02
294500, 0.00124, 0.02
295000, 0.00119, 0.02
295500, 0.00119, 0.02
296000, 0.00124, 0.02
296500, 0.00123, 0.02
297000, 0.00124, 0.02
297500, 0.00121, 0.02
298000, 0.00127, 0.02
298500, 0.00120, 0.02
299000, 0.00120, 0.02
299500, 0.00121, 0.02
300000, 0.00122, 0.02
300500, 0.00122, 0.02
301000, 0.00123, 0.02
301500, 0.00121, 0.02
302000, 0.00122, 0.02
302500, 0.00125, 0.02
303000, 0.00127, 0.02
303500, 0.00125, 0.02
304000, 0.00133, 0.02
304500, 0.00120, 0.02
305000, 0.00125, 0.02
305500, 0.00119, 0.02
306000, 0.00123, 0.02
306500, 0.00128, 0.02
307000, 0.00122, 0.02
307500, 0.00123, 0.02
308000, 0.00126, 0.02
308500, 0.00120, 0.02
309000, 0.00127, 0.02
309500, 0.00122, 0.02
310000, 0.00124, 0.02
310500, 0.00122, 0.02
311000, 0.00126, 0.02
311500, 0.00124, 0.02
312000, 0.00120, 0.02
312500, 0.00120, 0.02
313000, 0.00126, 0.02
313500, 0.00123, 0.02
314000, 0.00124, 0.02
314500, 0.00125, 0.02
315000, 0.00117, 0.02
315500, 0.00122, 0.02
316000, 0.00121, 0.02
316500, 0.00123, 0.02
317000, 0.00120, 0.02
317500, 0.00115, 0.02
318000, 0.00119, 0.02
318500, 0.00114, 0.02
319000, 0.00125, 0.02
319500, 0.00118, 0.02
320000, 0.00123, 0.02
320500, 0.00123, 0.02
321000, 0.00119, 0.02
321500, 0.00121, 0.02
322000, 0.00120, 0.02
322500, 0.00121, 0.02
323000, 0.00117, 0.02
323500, 0.00118, 0.02
324000, 0.00120, 0.02
324500, 0.00115, 0.02
325000, 0.00121, 0.02
325500, 0.00121, 0.02
326000, 0.00124, 0.02
326500, 0.00120, 0.02
327000, 0.00125, 0.02
327500, 0.00118, 0.02
328000, 0.00118, 0.02
328500, 0.00121, 0.02
329000, 0.00122, 0.02
329500, 0.00122, 0.02
330000, 0.00115, 0.02
330500, 0.00118, 0.02
331000, 0.00128, 0.02
331500, 0.00122, 0.02
332000, 0.00121, 0.02
332500, 0.00121, 0.02
333000, 0.00123, 0.02
333500, 0.00121, 0.02
334000, 0.00117, 0.02
334500, 0.00124, 0.02
335000, 0.00116, 0.02
335500, 0.00119, 0.02
336000, 0.00111, 0.02
336500, 0.00119, 0.02
337000, 0.00123, 0.02
337500, 0.00117, 0.02
338000, 0.00117, 0.02
338500, 0.00123, 0.02
339000, 0.00118, 0.02
339500, 0.00116, 0.02
340000, 0.00121, 0.02
340500, 0.00118, 0.02
341000, 0.00121, 0.02
341500, 0.00118, 0.02
342000, 0.00128, 0.02
342500, 0.00117, 0.02
343000, 0.00115, 0.02
343500, 0.00120, 0.02
344000, 0.00124, 0.02
344500, 0.00120, 0.02
345000, 0.00124, 0.02
345500, 0.00115, 0.02
346000, 0.00120, 0.02
346500, 0.00120, 0.02
347000, 0.00114, 0.02
347500, 0.00123, 0.02
348000, 0.00119, 0.02
348500, 0.00121, 0.02
349000, 0.00124, 0.02
349500, 0.00113, 0.02
350000, 0.00125, 0.02
350500, 0.00116, 0.02
351000, 0.00116, 0.02
351500, 0.00125, 0.02
352000, 0.00118, 0.02
352500, 0.00117, 0.02
353000, 0.00120, 0.02
353500, 0.00121, 0.02
354000, 0.00118, 0.02
354500, 0.00117, 0.02
355000, 0.00116, 0.02
355500, 0.00121, 0.02
356000, 0.00115, 0.02
356500, 0.00115, 0.02
357000, 0.00116, 0.02
357500, 0.00116, 0.02
358000, 0.00115, 0.02
358500, 0.00116, 0.02
359000, 0.00121, 0.02
359500, 0.00122, 0.02
360000, 0.00115, 0.02
360500, 0.00111, 0.02
361000, 0.00116, 0.02
361500, 0.00115, 0.02
362000, 0.00112, 0.02
362500, 0.00110, 0.02
363000, 0.00114, 0.02
363500, 0.00116, 0.02
364000, 0.00113, 0.02
364500, 0.00115, 0.02
365000, 0.00114, 0.02
365500, 0.00119, 0.02
366000, 0.00116, 0.02
366500, 0.00121, 0.02
367000, 0.00112, 0.02
367500, 0.00119, 0.02
368000, 0.00114, 0.02
368500, 0.00115, 0.02
369000, 0.00110, 0.02
369500, 0.00120, 0.02
370000, 0.00113, 0.02
370500, 0.00114, 0.02
371000, 0.00112, 0.02
371500, 0.00113, 0.02
372000, 0.00116, 0.02
372500, 0.00120, 0.02
373000, 0.00116, 0.02
373500, 0.00115, 0.02
374000, 0.00108, 0.02
374500, 0.00114, 0.02
375000, 0.00123, 0.02
375500, 0.00119, 0.02
376000, 0.00115, 0.02
376500, 0.00118, 0.02
377000, 0.00114, 0.02
377500, 0.00118, 0.02
378000, 0.00116, 0.02
378500, 0.00116, 0.02
379000, 0.00115, 0.02
379500, 0.00119, 0.02
380000, 0.00114, 0.02
380500, 0.00120, 0.02
381000, 0.00112, 0.02
381500, 0.00115, 0.02
382000, 0.00114, 0.02
382500, 0.00115, 0.02
383000, 0.00115, 0.02
383500, 0.00117, 0.02
384000, 0.00119, 0.02
384500, 0.00116, 0.02
385000, 0.00119, 0.02
385500, 0.00116, 0.02
386000, 0.00115, 0.02
386500, 0.00116, 0.02
387000, 0.00113, 0.02
387500, 0.00115, 0.02
388000, 0.00113, 0.02
388500, 0.00113, 0.02
389000, 0.00118, 0.02
389500, 0.00117, 0.02
390000, 0.00116, 0.02
390500, 0.00110, 0.02
391000, 0.00113, 0.02
391500, 0.00115, 0.02
392000, 0.00113, 0.02
392500, 0.00113, 0.02
393000, 0.00111, 0.02
393500, 0.00116, 0.02
394000, 0.00119, 0.02
394500, 0.00112, 0.02
395000, 0.00113, 0.02
395500, 0.00116, 0.02
396000, 0.00113, 0.02
396500, 0.00112, 0.02
397000, 0.00119, 0.02
397500, 0.00119, 0.02
398000, 0.00115, 0.02
398500, 0.00120, 0.02
399000, 0.00112, 0.02
399500, 0.00116, 0.02
400000, 0.00114, 0.02
400500, 0.00114, 0.02
401000, 0.00118, 0.02
401500, 0.00113, 0.02
402000, 0.00114, 0.02
402500, 0.00117, 0.02
403000, 0.00118, 0.02
403500, 0.00109, 0.02
404000, 0.00112, 0.02
404500, 0.00113, 0.02
405000, 0.00115, 0.02
405500, 0.00119, 0.02
406000, 0.00113, 0.02
406500, 0.00111, 0.02
407000, 0.00113, 0.02
407500, 0.00117, 0.02
408000, 0.00117, 0.02
408500, 0.00110, 0.02
409000, 0.00113, 0.02
409500, 0.00111, 0.02
410000, 0.00113, 0.02
410500, 0.00110, 0.02
411000, 0.00112, 0.02
411500, 0.00116, 0.02
412000, 0.00112, 0.02
412500, 0.00116, 0.02
413000, 0.00116, 0.02
413500, 0.00115, 0.02
414000, 0.00115, 0.02
414500, 0.00108, 0.02
415000, 0.00118, 0.02
415500, 0.00114, 0.02
416000, 0.00115, 0.02
416500, 0.00111, 0.02
417000, 0.00111, 0.02
417500, 0.00113, 0.02
418000, 0.00110, 0.02
418500, 0.00111, 0.02
419000, 0.00114, 0.02
419500, 0.00105, 0.02
420000, 0.00111, 0.02
420500, 0.00110, 0.02
421000, 0.00109, 0.02
421500, 0.00112, 0.02
422000, 0.00113, 0.02
422500, 0.00117, 0.02
423000, 0.00115, 0.02
423500, 0.00111, 0.02
424000, 0.00117, 0.02
424500, 0.00113, 0.02
425000, 0.00108, 0.02
425500, 0.00111, 0.02
426000, 0.00109, 0.02
426500, 0.00112, 0.02
427000, 0.00113, 0.02
427500, 0.00109, 0.02
428000, 0.00114, 0.02
428500, 0.00115, 0.02
429000, 0.00108, 0.02
429500, 0.00110, 0.02
430000, 0.00111, 0.02
430500, 0.00101, 0.002
431000, 0.00097, 0.002
431500, 0.00101, 0.002
432000, 0.00101, 0.002
432500, 0.00099, 0.002
433000, 0.00096, 0.002
433500, 0.00099, 0.002
434000, 0.00101, 0.002
434500, 0.00098, 0.002
435000, 0.00099, 0.002
435500, 0.00100, 0.002
436000, 0.00094, 0.002
436500, 0.00098, 0.002
437000, 0.00099, 0.002
437500, 0.00096, 0.002
438000, 0.00098, 0.002
438500, 0.00097, 0.002
439000, 0.00099, 0.002
439500, 0.00103, 0.002
440000, 0.00094, 0.002
440500, 0.00096, 0.002
441000, 0.00101, 0.002
441500, 0.00103, 0.002
442000, 0.00097, 0.002
442500, 0.00093, 0.002
443000, 0.00099, 0.002
443500, 0.00100, 0.002
444000, 0.00097, 0.002
444500, 0.00098, 0.002
445000, 0.00101, 0.002
445500, 0.00094, 0.002
446000, 0.00097, 0.002
446500, 0.00097, 0.002
447000, 0.00093, 0.002
447500, 0.00096, 0.002
448000, 0.00101, 0.002
448500, 0.00099, 0.002
449000, 0.00101, 0.002
449500, 0.00101, 0.002
450000, 0.00094, 0.002
450500, 0.00093, 0.002
451000, 0.00097, 0.002
451500, 0.00097, 0.002
452000, 0.00100, 0.002
452500, 0.00094, 0.002
453000, 0.00097, 0.002
453500, 0.00096, 0.002
454000, 0.00097, 0.002
454500, 0.00098, 0.002
455000, 0.00096, 0.002
455500, 0.00102, 0.002
456000, 0.00094, 0.002
456500, 0.00097, 0.002
457000, 0.00099, 0.002
457500, 0.00099, 0.002
458000, 0.00094, 0.002
458500, 0.00100, 0.002
459000, 0.00099, 0.002
459500, 0.00096, 0.002
460000, 0.00097, 0.002
460500, 0.00096, 0.002
461000, 0.00098, 0.002
461500, 0.00100, 0.002
462000, 0.00099, 0.002
462500, 0.00094, 0.002
463000, 0.00098, 0.002
463500, 0.00099, 0.002
464000, 0.00094, 0.002
464500, 0.00092, 0.002
465000, 0.00097, 0.002
465500, 0.00095, 0.002
466000, 0.00100, 0.002
466500, 0.00097, 0.002
467000, 0.00095, 0.002
467500, 0.00095, 0.002
468000, 0.00095, 0.002
468500, 0.00092, 0.002
469000, 0.00094, 0.002
469500, 0.00093, 0.002
470000, 0.00096, 0.002
470500, 0.00096, 0.002
471000, 0.00096, 0.002
471500, 0.00096, 0.002
472000, 0.00091, 0.002
472500, 0.00099, 0.002
473000, 0.00095, 0.002
473500, 0.00097, 0.002
474000, 0.00096, 0.002
474500, 0.00095, 0.002
475000, 0.00095, 0.002
475500, 0.00099, 0.002
476000, 0.00098, 0.002
476500, 0.00097, 0.002
477000, 0.00097, 0.002
477500, 0.00095, 0.002
478000, 0.00098, 0.002
478500, 0.00097, 0.002
479000, 0.00098, 0.002
479500, 0.00100, 0.002
480000, 0.00097, 0.002
480500, 0.00095, 0.002
481000, 0.00091, 0.002
481500, 0.00094, 0.002
482000, 0.00093, 0.002
482500, 0.00095, 0.002
483000, 0.00099, 0.002
483500, 0.00095, 0.002
484000, 0.00095, 0.002
484500, 0.00096, 0.002
485000, 0.00100, 0.002
485500, 0.00098, 0.002
486000, 0.00097, 0.002
486500, 0.00097, 0.002
487000, 0.00098, 0.002
487500, 0.00093, 0.002
488000, 0.00096, 0.002
488500, 0.00099, 0.002
489000, 0.00097, 0.002
489500, 0.00099, 0.002
490000, 0.00094, 0.002
490500, 0.00091, 0.002
491000, 0.00095, 0.002
491500, 0.00095, 0.002
492000, 0.00091, 0.002
492500, 0.00099, 0.002
493000, 0.00095, 0.002
493500, 0.00092, 0.002
494000, 0.00094, 0.002
494500, 0.00092, 0.002
495000, 0.00097, 0.002
495500, 0.00098, 0.002
496000, 0.00096, 0.002
496500, 0.00099, 0.002
497000, 0.00094, 0.002
497500, 0.00094, 0.002
498000, 0.00097, 0.002
498500, 0.00094, 0.002
499000, 0.00098, 0.002
499500, 0.00094, 0.002
500000, 0.00098, 0.002
