scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
labeled-data,4_EtOH_cop_video2022-04-12T12_51_21,img0457.png,288.82009598608613,291.3445414350609,317.60228658990724,290.0362600439781,288.5584397078696,268.84210150843705,314.46241125130854,267.79547639557086,299.5480033929649,232.21022255811928,284.63359553462124,223.57556537697295,314.20075497309205,222.52894026410672,284.8952518128378,201.85809428499883,311.3225359127099,200.28815661569948
labeled-data,4_EtOH_cop_video2022-04-12T12_51_21,img0480.png,289.0123164408427,291.5824548287726,316.4988239188285,290.8527245417464,291.2015073019212,270.906763363031,313.0934159127064,268.71757250195253,302.63394846533123,235.87970958577478,289.0123164408427,228.33916328650432,317.47179763486344,227.1229461414607,288.769073011834,207.90671524977148,313.0934159127064,207.1769849627453
labeled-data,4_EtOH_cop_video2022-04-12T12_51_21,img0618.png,289.31065256832727,292.4760400918019,316.5229055028491,290.8479565828989,287.44998570100955,269.21770425033026,315.12740535236077,268.0547874582567,300.9398204890631,236.88861743068475,286.28706890893596,228.51561652775496,314.6622386355313,227.5852830940961,287.91515241783895,208.04828098725991,312.10382169296946,207.35053091201576
labeled-data,4_EtOH_cop_video2022-04-12T12_51_21,img0670.png,288.4248491568315,292.9117656318453,318.05984540817326,291.0259022340326,287.6166219863404,268.3955414602808,315.9045729535302,267.85672334662,302.972938225672,237.14409086795672,289.50248538415303,228.52300104938456,316.7128001240213,227.71477387889342,287.34721292950996,209.39495801442763,315.63516389669985,207.23968555978456
labeled-data,4_EtOH_cop_video2022-04-12T12_51_21,img0733.png,288.69732734489565,291.0902502965274,317.1887887506984,289.6656772262373,288.69732734489565,270.6713696223688,317.4262175957467,269.48422539712703,301.9933426676036,234.819614020067,287.2727542746055,227.2218909785196,315.76421568040826,225.79731790822947,288.69732734489565,205.6158660791192,314.3396426101181,202.76671993853893
labeled-data,4_EtOH_cop_video2022-04-12T12_51_21,img0796.png,288.8329219892054,291.1257967864719,317.42323132233435,289.6818417696472,287.67775797574564,268.6000985240066,315.11290329541487,266.86735250381696,302.11730814399255,235.96671514376845,288.2553399824755,227.5917760461852,316.8456493156045,226.43661203272546,287.9665489791106,206.79882380390958,314.53532128868494,206.79882380390958
labeled-data,4_EtOH_cop_video2022-04-12T12_51_21,img0871.png,288.88869305581,292.4324500940457,317.89183785012506,289.9593137162359,287.5397095770046,270.62388385335913,316.0931932117179,268.825239214952,301.70403610446084,232.1778547074065,287.09004841740284,223.85912325477352,316.99251553092154,221.8356480365655,286.6403872578011,201.82572643428608,313.17039567430635,198.6780983170736
labeled-data,4_EtOH_cop_video2022-04-12T12_51_21,img0900.png,288.4455912314641,293.0669568777476,317.05334431647424,290.97370665201515,286.35234100573166,270.0412043946907,314.72751073232706,269.34345431944655,301.47025930268825,233.75820048199498,287.2826744393905,227.0132830879682,317.51851103330364,224.45486614540633,286.8175077225611,205.3830307553996,315.4252608075712,202.12686373759357
labeled-data,4_EtOH_cop_video2022-04-12T12_51_21,img0952.png,288.2929012257622,292.0527965253267,317.05570988304873,289.22787781791465,287.00884726784756,268.68301449128137,315.77165592513416,267.65577132494974,302.93111634598836,234.27036841917067,287.5224688510134,224.7683691306028,316.7988990914658,224.7683691306028,288.29290122576214,204.22350580396954,311.9194940513904,201.39858709655746
labeled-data,4_EtOH_cop_video2022-04-12T12_51_21,img1044.png,289.57996471542486,291.93693124894315,318.25749280795935,289.54713724123195,287.7212360427606,272.02198118468306,314.80556813015437,270.1632525120188,303.6531960941686,224.49163369798237,288.2523013778075,216.7911863398018,317.99196014043594,214.93245766713756,289.3144320479014,196.87623627554171,314.54003546263084,194.22090960030707
labeled-data,4_EtOH_cop_video2022-04-12T12_51_21,img1110.png,287.67217549059507,293.2852945054594,317.0513300476806,289.68219064468474,289.0579846678161,271.1123476699231,315.94268270590374,270.8351858344789,304.02472378180306,228.42942501151578,290.44379384503713,220.9460554545223,317.0513300476806,219.28308444185706,289.88947017414864,200.99040330253965,314.2797116932386,198.77310861898602
labeled-data,4_EtOH_cop_video2022-04-12T12_51_21,img1152.png,288.7223586442963,291.2227452830376,317.52296209732526,288.6740193137431,289.74184903201416,269.81344714096304,315.4839813218896,269.3037019471041,303.504969266205,231.58255760154407,289.99672162894365,223.1717619028719,318.2875798881136,221.8973989182246,288.7223586442963,201.7624637607973,313.95474574031283,198.44912000071432
