scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
labeled-data,7_EtOH_cop_video2022-06-23T15_30_06,img0576.png,303.34438899258447,293.4003200519186,327.3180716745603,290.10118940761,300.7050844771376,274.04542027197476,324.6787671591134,270.30640554175835,280.47041652537814,245.8928387738747,267.9337200770055,238.85469339934969,290.367808458304,233.57608436845592,262.65511104611176,215.76077888918948,282.2299528690094,210.26222781534182
labeled-data,7_EtOH_cop_video2022-06-23T15_30_06,img0619.png,302.7348886606409,293.846555827318,328.7511721092425,290.02765183486275,299.154666167714,272.84258386881396,324.2162236182018,269.5010428754156,277.4346497106246,244.4394854249278,265.02321173514497,237.51772193860262,287.6979541903482,232.02804744944814,261.2043077426897,215.79770548151322,278.6280572082669,211.26275699047255
labeled-data,7_EtOH_cop_video2022-06-23T15_30_06,img0648.png,302.2493344634042,293.08950836710255,326.81723033809544,288.643889113587,296.6338154063319,272.4992718245042,316.990071988219,269.22355237454536,286.1047171743214,246.0595362641222,273.2358193351974,239.9760572856272,298.5056550920227,234.82849814997763,267.85428023883645,216.81204117520403,288.2105368207235,211.19652211813175
labeled-data,7_EtOH_cop_video2022-06-23T15_30_06,img0678.png,301.9075579643778,292.40308701513317,327.89892798428343,287.9136685571495,298.59956541638985,273.2639872732027,324.3546502542963,269.01085399721813,287.4941618624302,247.27261725329708,274.49847685247744,241.36548770331854,297.181854324395,234.7495026073426,267.173636210504,220.5723916873941,285.60388040643704,213.2475510454207
labeled-data,7_EtOH_cop_video2022-06-23T15_30_06,img0714.png,301.85299158792964,292.23310834199316,328.74016662365364,287.1774002156177,297.94630803573045,273.1593004106676,324.37387324178394,269.0228119436331,287.1454770384738,245.81251554527307,275.1956214670409,240.7568074188976,296.3376736318837,235.24148946285166,266.23322978846625,221.45319457273683,281.63015908242784,213.18021763866784
labeled-data,7_EtOH_cop_video2022-06-23T15_30_06,img0857.png,302.8067589252819,293.79842373908104,327.9797753880198,289.199507269927,299.1760353970024,271.28793786374814,324.83314833017755,269.3515519819991,283.68494834300986,246.35696963622894,271.0984401116409,240.30576375576308,293.1248295165366,234.98070258095316,266.01542717204967,219.48961552696068,284.41109304866586,213.43840964649482
labeled-data,7_EtOH_cop_video2022-06-23T15_30_06,img0953.png,302.66273748101577,294.1687753769874,328.15848492404507,288.9330415270796,299.2481284484671,272.08763696650664,324.9715164936664,270.4941527513173,282.858005092234,247.27481132998702,270.56541257505916,242.2667180822491,292.8741915877098,236.34806242583159,266.01260053166106,219.04737666091881,282.858005092234,214.2669240153508
labeled-data,7_EtOH_cop_video2022-06-23T15_30_06,img0967.png,303.11401199121246,294.3520341574519,328.63626947905146,288.867912713784,298.89545703454485,274.1029703654474,324.62864227021726,270.30627090444654,282.65402045137455,245.8386521557744,269.7874278335384,238.24525323377276,292.14576910387666,233.60484278143838,265.56887287687084,219.47268367660192,282.02123720787444,212.51206799810035
labeled-data,7_EtOH_cop_video2022-06-23T15_30_06,img1049.png,303.08360183830837,293.2757322543135,328.1500907247368,290.0061902256489,299.3781208724885,271.9147243337049,324.22664029033933,268.863151773618,280.41477710623394,247.0662049158541,269.0803647401967,238.5653956413262,291.9671589408488,234.6419452069287,265.8108227115322,218.7301740007611,282.812441260588,212.84499834916485
labeled-data,7_EtOH_cop_video2022-06-23T15_30_06,img1078.png,303.4058465198514,293.6588061981848,328.47036283190357,289.38423752481157,297.3825906619164,273.06315713556825,322.83570412609345,268.20569273400776,284.7531832178591,245.0841621825798,273.4838658062387,239.83810062889444,295.24530632522976,235.3692333794588,267.84920710042854,218.65955583809068,285.9189746742336,212.44200140409322
labeled-data,7_EtOH_cop_video2022-06-23T15_30_06,img1100.png,302.70702752700686,294.69492061506344,328.63454512867634,289.80293616191824,298.54884074183343,273.1701890212246,323.2533622302166,269.9903991266802,283.87288738239783,245.53047686095425,270.9091285815631,239.66009551718003,294.14605473400275,234.52351184137757,266.5063425737324,216.1785701420831,285.3404827183414,212.26498257956695
labeled-data,7_EtOH_cop_video2022-06-23T15_30_06,img1156.png,302.50896725160885,292.8641348849614,328.03210710614337,289.05805262595186,298.9267721843058,272.2665132479686,323.10658888860166,268.908205372372,279.89636088925806,245.62393743490185,269.37366287905525,238.23566010858923,293.55347958335113,233.9818034661668,266.0153550034586,220.32468477207374,285.71742787362564,216.29471532135778
