scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
labeled-data,2_EtOH_cop_video2022-03-03T11_10_43,img0519.png,294.5020357189554,284.29067581327314,323.86762291346673,282.9436305291212,292.61617232114276,262.4685422100124,321.4429414019934,262.199133153182,310.1277610151174,236.60527275429595,294.5020357189554,227.98418293572382,324.13703197029713,228.2535919925542,294.77144477578577,206.70086744612382,320.9041232883326,206.43145838929343
labeled-data,2_EtOH_cop_video2022-03-03T11_10_43,img0531.png,293.8114022099302,284.77518571274413,322.9133949315716,284.24605857235065,292.7531479291432,262.2872822460213,321.0614499401944,262.02271867582454,313.9182335448824,235.3017980859538,299.63180075425845,226.83576383965817,326.88184848452266,226.57120026946143,301.21918217543885,205.67067822391897,324.7653399229488,205.9352417941157
labeled-data,2_EtOH_cop_video2022-03-03T11_10_43,img0602.png,294.33143098007156,284.85360506842295,323.7532258195332,284.85360506842295,295.8664811456087,262.59537766813463,320.93896718271515,263.107061056647,310.70529941246764,234.19694960569774,297.40153131114585,223.45159844693785,324.26490920804554,224.4749652239626,297.91321469965817,202.72842121218665,322.9857007367646,203.24010460069903
labeled-data,2_EtOH_cop_video2022-03-03T11_10_43,img0614.png,293.794411995598,284.7269052839266,322.9681179194173,285.27735256550807,292.69351743243504,261.8833430982946,321.86722335625427,262.7090140206668,310.03260680225213,227.75561164024188,296.2714247627148,217.29711329019347,322.6928942786265,220.04934969810097,298.19799024825,196.93056387167817,322.9681179194173,197.7562347940504
labeled-data,2_EtOH_cop_video2022-03-03T11_10_43,img0682.png,293.5507247200136,283.65397886961284,322.0189277899749,284.18116781535286,291.9691578827935,262.8300155128819,321.2281443713649,262.03923209427194,310.68436545656436,232.7802456057006,296.7138583944537,223.2908445823802,324.127683572935,224.60881694673026,297.76823628593377,202.20328675277926,323.3369001543249,202.9940701713893
labeled-data,2_EtOH_cop_video2022-03-03T11_10_43,img0730.png,294.373102165121,283.7912030510776,322.31799267864915,283.7912030510776,292.82060824770275,263.0912841521679,321.02424774746726,264.6437780695861,310.93303728424877,233.33515073498512,297.7368389861938,222.7264422992939,325.1642315272492,224.79643418918488,300.06557986232116,203.06151934532966,325.1642315272492,204.3552642765115
labeled-data,2_EtOH_cop_video2022-03-03T11_10_43,img0823.png,293.9277714169237,285.1289256189464,321.9443751326297,283.69950706202263,292.78423657138467,262.54411241955074,320.5149565757059,262.8299961309355,311.08079410000903,234.24162499245998,296.5007248193865,225.37922993953256,324.80321224647724,227.0945322078411,297.64425966492547,204.50971900844544,323.945561112323,205.08148643121493
labeled-data,2_EtOH_cop_video2022-03-03T11_10_43,img0862.png,294.9907902647176,286.495430377419,323.1944297644821,282.8729445701098,293.95579431977205,263.2080216161455,321.1244378745911,262.94927262990916,310.7744784251363,234.2281351576719,297.06078215460855,223.61942672198066,323.9706767231912,225.43066962563523,297.8370291133177,203.69575478177998,324.48817469566393,203.17825680930727
labeled-data,2_EtOH_cop_video2022-03-03T11_10_43,img0941.png,293.6826188661813,283.10994701233443,322.65087615673417,283.10994701233443,294.2989647659803,261.53784051936947,322.65087615673417,260.613321669671,310.01578521085474,232.56958322881655,296.1480024653773,222.3998758821331,324.19174090623176,223.6325676817311,296.1480024653773,202.67680708856517,322.65087615673417,202.98498003846467
labeled-data,2_EtOH_cop_video2022-03-03T11_10_43,img1031.png,293.53494006275594,283.8693704414515,323.428685300334,282.7723522675954,293.80919460621993,260.8319887904739,321.7831580395499,261.6547524208659,309.16744904020504,234.503552617928,294.357703693148,226.0016617705434,323.428685300334,225.72740722707937,296.55174004086007,206.52958918459802,321.23464895262185,206.52958918459802
labeled-data,2_EtOH_cop_video2022-03-03T11_10_43,img1085.png,293.0809727191828,283.640275833413,324.1230982889336,283.640275833413,293.0809727191828,261.851091539261,322.6306884057725,260.95564560936435,309.4974814339548,234.09226771246463,294.27490062571167,223.0484345770725,323.52613433566916,224.2423624836014,295.76731050887275,203.05014214271384,322.03372445250807,204.54255202587493
labeled-data,2_EtOH_cop_video2022-03-03T11_10_43,img1158.png,293.9391297221416,283.7620138395966,321.57003270180996,284.62547955771123,293.65130781610344,261.5997270746543,322.43349841992455,261.8875489806925,310.05715646028153,232.81753647083318,293.9391297221416,221.88030404138112,322.7213203259628,223.3194135715722,293.9391297221416,202.30841443078276,323.00914223200095,203.4597020549356
