scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
labeled-data,8_ATR_cop_video2022-04-12T13_58_21,img0629.png,305.5094937861889,290.2046116315773,331.22546044824264,288.9602906640585,305.7168806141087,267.8068342162401,332.2623945878415,268.8437683558391,305.9242674420285,245.8238304567425,293.48105776684116,239.60222561914884,321.4782795360126,237.52835733995096,290.9924158318037,218.44876917133044,316.2936088380179,216.7896745479721
labeled-data,8_ATR_cop_video2022-04-12T13_58_21,img0703.png,305.0565134682431,289.39617125967425,331.078714885543,288.5995732571038,302.13565412548496,267.8880251902733,331.0787148855429,266.8258945201795,309.30503614861857,245.84881378582554,295.49733743739824,240.00709510030924,322.3161368572685,236.82070309002762,291.77988009206973,216.64022035824408,315.6778201691818,214.25042635053288
labeled-data,8_ATR_cop_video2022-04-12T13_58_21,img0789.png,304.8713543411578,290.4684774516988,332.02933782538287,287.4022535099314,304.4333223494768,267.2527818926032,330.4962258544992,266.15770191340056,305.5284023286794,235.05743050404612,291.51137859488585,229.582030608033,319.32641006663243,225.8587586787441,289.3212186364806,207.68043102398056,311.22281822053304,205.9283030572564
labeled-data,8_ATR_cop_video2022-04-12T13_58_21,img0808.png,304.0830949365352,290.00154697773473,332.2877035336264,286.4759709030983,304.29048176445497,268.4333168740767,329.59167477066916,267.60376956239753,305.32741590405385,233.17755612771262,290.3955642938291,227.57811177387833,316.94107826756203,222.80821473172318,289.56601698214996,206.63204215397968,311.54902074164755,202.48430559558392
labeled-data,8_ATR_cop_video2022-04-12T13_58_21,img0881.png,304.673067337136,291.38708480770424,332.5520592324466,288.98372343741886,304.1923950630789,268.555151789993,328.2260087659329,267.59380724187884,305.87474802227865,241.39716830576793,291.45457980056625,237.0711178392542,318.8528994218198,232.02405896165487,286.64785705999543,211.8358234512575,309.47979007770675,211.1148150401719
labeled-data,8_ATR_cop_video2022-04-12T13_58_21,img0923.png,304.510301626528,291.06084788363455,332.3892935218387,288.3628809260238,303.61097930732444,269.02745106314705,330.81547946323246,268.5777899035453,305.4096239457316,235.752525252615,290.5708056788727,230.35659133739358,316.2014917761744,223.83650452316772,286.2990246626557,209.89700857551236,306.53377684473605,206.524549878499
labeled-data,8_ATR_cop_video2022-04-12T13_58_21,img0972.png,305.71882607699206,291.4041215387081,332.89619150775167,286.15936680645626,305.9572240193671,268.51791907070003,331.9425997382513,266.3723375893243,305.0036322498668,234.6654112534381,290.9381536497368,229.42065652118623,316.44673348387084,222.98391207705896,285.21660303273484,208.20323964980372,306.19562196174223,203.19688285992697
labeled-data,8_ATR_cop_video2022-04-12T13_58_21,img0981.png,304.6241414894987,290.471132778374,331.86740553847585,287.7954550592781,303.89441120247255,270.2819281706499,330.89443182244094,268.82246759659756,306.3268454925598,238.17379554149835,290.27277917798403,232.33595324528898,316.29982608191744,226.01162409106212,284.6781803107833,210.4440446345038,305.35387177652495,206.30890634135548
labeled-data,8_ATR_cop_video2022-04-12T13_58_21,img1053.png,304.24684234273514,289.8763783670145,331.9010036582449,287.6280725690056,303.7971811831334,264.6953534293146,330.32718959963864,266.26916748792087,306.49514814074405,246.03441530584053,290.53217697488077,238.39017559261018,317.28701597118686,233.66873341679144,286.0355653788629,215.23262587311828,308.06896219935027,213.43398123471115
labeled-data,8_ATR_cop_video2022-04-12T13_58_21,img1061.png,306.0434072982791,290.9258720079679,332.1392601124102,288.2899272792678,305.25262387966904,268.2567473411469,331.0848822209302,267.46596392253684,307.62497413549914,245.06043372858585,293.3908726005185,238.9977608525756,318.9595364689096,235.3074382323954,290.49133339894837,216.85582513149458,317.1143751588196,215.80144724001454
labeled-data,8_ATR_cop_video2022-04-12T13_58_21,img1083.png,303.7022721518915,291.56301473639843,331.1325719849271,289.33893637155774,303.7022721518915,269.8164707246225,330.88545216661146,268.5808716330443,306.66770997167913,244.36312943811197,292.5818803276879,238.67937361685233,319.2708207057766,235.96105561538036,290.8520415994784,216.19147015012948,313.8341847028326,214.46163142192
labeled-data,8_ATR_cop_video2022-04-12T13_58_21,img1168.png,303.46344053846275,290.1961417209416,332.2640439914917,288.41203354243544,305.5024213138984,268.53197098193755,330.9896810068444,265.98324501264295,304.2280583292511,243.55445648285047,289.19057511041296,237.43751415654344,318.2460511603714,234.37904299338993,287.66133952883627,215.26359822368045,309.5803828647698,213.47949004517423
