scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img0665.png,299.4847741533339,307.0663236582481,328.73794605794484,301.31570012144425,295.23431327830497,285.81401928310345,324.48748518291586,281.5635584080745,298.9847199327422,240.05905809896842,287.73349996943034,229.0578652459523,313.73631944019564,231.3081092386147,291.7339337341635,204.8052355472578,314.7364278813789,207.55553376051182
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img0726.png,298.48087702615186,306.00506517574826,327.2436856834384,302.1529033020045,295.39914752715686,285.71701264069793,323.90514539286045,283.14890472486877,303.10347127464433,249.7635018190897,290.26293169549854,238.2070161978585,317.22806481170466,239.23425936419017,292.8310396113277,214.58042337223026,317.99849718645345,218.432585245974
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img0747.png,299.8273587802082,306.8697325745481,328.43123547591136,301.39239448388156,297.3929862954675,285.87326989365965,323.56249050643,280.70022836358567,302.2617312649489,251.79205510728985,287.9597929170973,241.75026860773448,315.3464833704301,242.0545651683271,289.7855722806528,219.23232312388305,316.5636696128005,221.97099216921634
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img0780.png,298.76733056676466,307.31945187998946,327.01748673821214,301.8072262855607,296.9299220352884,285.959577701578,323.11299360882504,282.9737888379291,302.90149976258624,252.88622413500534,288.66158364364526,243.23982934475498,315.5336834164855,242.0914490125823,291.1880203744251,222.109631232778,316.2227116157891,220.5018987677363
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img0796.png,298.2095569239264,308.3151535722959,327.6409274592197,301.14925465935494,296.4180821956912,284.2582072217084,324.5698279251021,281.6989576099438,307.42285552627914,252.52351203582703,292.0673578556914,243.3102134334744,320.98687846863163,241.26281374406267,294.1147575451031,222.5802915781809,320.2191035851023,221.04474181112212
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img0814.png,299.115101317983,306.469224031358,327.943808593487,303.67240914642105,298.03940328531485,286.0309614106648,323.2107372497476,284.0947049518623,307.93582518586106,251.8237639718204,292.87605272850817,243.6484589235431,320.6290619713442,241.2819232516734,294.8123091873107,224.07075472898438,320.41392236481056,221.27393984404742
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img0888.png,299.20343744660624,306.81317605456013,327.0417272541943,302.3485446703243,295.7893075645436,284.7526445089243,322.8397212455018,280.2880131246885,315.22358535474655,247.9850919328646,299.7286881976928,240.89420679319596,328.35485413191077,235.64169928233028,297.89031056888984,218.30842449647355,325.46597500093463,215.944796116584
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img0942.png,297.9763824016091,306.8697713384412,327.7160411642375,301.87698191113856,298.8446936063574,287.76692483397915,323.15740733930903,284.72783561736014,306.2253388467177,257.15895486660247,291.24697056481,246.95629821081025,319.4670847191289,244.78552019893957,292.11528176955824,225.46559589329047,317.51338450844526,224.5972846885422
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img0977.png,298.18301139541944,306.6290669444286,327.914917379434,303.1984624078115,297.0394765498804,286.0454397247262,323.3407779972779,284.44449094097155,307.7887040979472,256.31353374071165,292.46533716772433,246.47913406907605,319.91017346066087,244.192064377998,291.3218023221853,226.12421381848148,320.1388804297686,224.98067897294246
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img1082.png,298.309195620138,305.55001583500996,327.4751487653434,301.7937945966123,296.7625162866801,284.55936773808185,324.6027442889217,282.79173421413,310.01976771631894,252.52101011645465,294.77392857223435,242.57807154422557,323.0560649554638,239.7056670678038,293.8901118102584,220.70360668532146,321.06747724101797,219.5988357328516
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img1128.png,299.24970651392215,305.3517385219614,327.2992595387369,300.67681301782557,295.3539352604756,281.9771110012824,323.1437702017273,281.9771110012824,311.9758926085141,254.18727606003074,296.6525256782911,245.61657930244843,325.2215148702321,241.98052613256505,298.2108341796697,224.05997836671116,322.10489786747496,222.24195178176947
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img1169.png,297.41072174564397,307.984291410018,327.108709323223,300.72478333549867,296.7507664661422,285.325826813791,324.2489031120487,283.7859311616203,303.7902894474943,256.0678094225465,290.5911838574591,245.50852495051834,316.7694099443621,244.62858457784932,289.7112434847901,220.43022432945156,316.7694099443621,219.77026904994977
