scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
labeled-data,3_EtOH_cop_video2022-03-09T11_15_38,img0414.png,304.1012897388445,317.33974380083805,331.4763510242566,312.99043499848284,303.3337646560759,296.6165665660868,326.8712005276452,295.3373580948059,319.70763308847194,260.5428876759644,305.8921815986378,251.58842837699777,332.49971780128135,250.8209032942292,305.1246565158693,228.56267589394088,330.9646676357442,229.33020097670942
labeled-data,3_EtOH_cop_video2022-03-09T11_15_38,img0425.png,302.103652109013,317.1144286723738,332.86667764866615,315.1297173472349,302.103652109013,294.5383373489187,329.6415217453154,293.0498038550645,317.7332537944819,260.30206699027246,304.0883634341519,251.6189549427897,332.3704998173814,251.122777111505,304.832630181079,231.27566386011588,330.13769957660014,230.5313971131888
labeled-data,3_EtOH_cop_video2022-03-09T11_15_38,img0476.png,302.2314498807806,316.1343805458538,332.75801567271213,313.44804275616383,301.98723735444514,297.81844107069486,328.60640272500945,295.86474086001124,318.83790167159134,258.74443685702255,306.8714878811542,251.17384854062354,332.2695906200412,249.95278590894628,304.18515009146427,227.97365853875561,332.5138031463767,227.24102095974925
labeled-data,3_EtOH_cop_video2022-03-09T11_15_38,img0593.png,302.67763461028215,316.7946017660164,332.3060902161242,313.9605755776315,300.61652465509314,296.4411409585249,328.6991477945434,295.668224725329,319.16651425179424,259.8564392539199,304.99638330986977,250.839083199968,332.82136770492144,250.32380571117073,306.28457703186285,230.4856223924765,331.7908127273269,228.93978992608473
labeled-data,3_EtOH_cop_video2022-03-09T11_15_38,img0645.png,302.01446511293693,317.3112135755392,332.32782949298826,313.620890955359,305.17759878737706,297.27803363741833,327.58312898132806,296.4872502188083,318.8845113766177,260.90199638135675,304.91400431450705,251.4125953580363,333.64580185733837,251.4125953580363,305.70478773311703,230.8522264741754,333.64580185733837,231.3794154199154
labeled-data,3_EtOH_cop_video2022-03-09T11_15_38,img0853.png,304.20739765879387,316.80989952842276,332.4323572997464,314.3261030800189,303.98159798166625,298.52012568108546,327.916363757194,297.616926972575,319.1101763492168,258.7793825066243,305.56219572155953,250.65059413002996,334.464554393895,249.7473954215195,306.9169937843253,229.87702383428893,332.4323572997464,228.97382512577843
labeled-data,3_EtOH_cop_video2022-03-09T11_15_38,img0905.png,302.6675257495078,318.35698588275784,332.3567914511463,313.54251036357323,302.9349966116847,298.5641420816655,328.34472851849245,296.15690432207316,318.9832483423001,258.9784544794808,304.80729264692314,250.15191602764233,334.4965583485617,250.41938688981924,305.342234371277,230.89401395090383,330.75196627808475,230.09160136437305
labeled-data,3_EtOH_cop_video2022-03-09T11_15_38,img0986.png,303.111683405391,319.13617889734024,332.89785883970234,314.39147838568005,303.111683405391,296.73064870338925,329.2075362195222,293.5675150289491,318.9273517775917,257.9822611914975,304.166061296871,250.6016159511372,332.6342643668323,249.81083253252717,305.22043918835107,228.7232747029262,332.89785883970234,229.77765259440625
labeled-data,3_EtOH_cop_video2022-03-09T11_15_38,img1027.png,303.3001427934224,317.4233187542951,331.69857085585926,314.60906011747704,301.5092509336292,299.51440015636194,328.1167871362726,296.7001415195439,319.4181695315623,258.3238873811157,304.57935126470335,249.11358638789292,333.7453044099087,249.11358638789292,304.83519295895957,228.64625084739788,331.69857085585926,228.64625084739788
labeled-data,3_EtOH_cop_video2022-03-09T11_15_38,img1093.png,303.1852514598522,317.5311792867599,332.01395873535625,314.1548442004396,303.4449695434153,298.3120411030905,325.78072472984184,297.2731687688381,320.3266449750168,259.09461048506245,304.7435599612308,249.48504139322773,333.31254915317174,248.96560522610156,304.22412379410457,227.14928620680115,332.5333949024825,225.07154153829637
labeled-data,3_EtOH_cop_video2022-03-09T11_15_38,img1107.png,302.39787344924827,316.5542710355785,332.3197225093015,314.62382916073636,305.0522310271562,298.21507322457813,328.4588387596172,296.7672418184465,319.77185032282756,258.64101479031416,304.81092579280096,249.9540263535245,333.2849434467226,248.50619494739288,305.0522310271562,228.7191657302609,332.0784172749463,227.9952500271951
labeled-data,3_EtOH_cop_video2022-03-09T11_15_38,img1195.png,303.56168568725184,317.45936917484937,332.66367840889325,314.5491699026852,302.7679949766616,296.5588471293069,330.28260627712257,294.7069021379297,319.43549989905625,258.4616930209764,305.1490671084323,250.78934948527095,333.19280554928673,249.99565877468072,305.9427578190225,228.83057315894155,331.34086055790954,228.5660095887448
