scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
labeled-data,6_EtOH_cop_video2022-06-22T15_11_33,img0580.png,293.3869630522913,307.9542703899402,321.48125374511153,301.74395349994836,290.13393991943855,283.40873220568676,319.7068774908282,280.1557090728339,304.03322057799164,253.54006525858318,289.2467517922968,246.73828961716356,316.7495837336892,242.0066196057412,285.99372865944395,226.62869206861853,310.83499621941127,221.30556330576843
labeled-data,6_EtOH_cop_video2022-06-22T15_11_33,img0729.png,292.66302116912505,306.9987197911611,319.11537882500613,303.07985199028985,290.05044263521086,287.07780847006546,318.1356618747883,282.50579603571566,301.4804737210854,253.4408598459204,287.43786410129667,247.2359858278742,312.9105048069599,242.99054571026366,283.84556861716464,225.6822129230822,308.9916370060887,220.78362817199314
labeled-data,6_EtOH_cop_video2022-06-22T15_11_33,img0785.png,293.59256209716654,305.9483180772757,320.58376407566743,301.2946625637411,290.49012508814343,286.71320862133257,319.0325455711559,280.50833460328636,303.83060422694274,252.58640152207857,289.8696376863388,246.0712838031301,314.68913375852355,241.41762828959543,286.45695697641344,222.8030062354569,311.27645304859817,217.52886332011764
labeled-data,6_EtOH_cop_video2022-06-22T15_11_33,img0832.png,292.87319766930653,307.6086117355782,320.8114593663513,302.1494111740867,291.90980933492574,285.45068004481857,318.8846826975896,280.63373837291425,302.8282104579087,253.01660612066314,288.3773854421959,246.27288777999715,314.70999991527253,242.4193344424737,287.2932379222475,225.07834442361835,311.4987054673364,221.22479108609494
labeled-data,6_EtOH_cop_video2022-06-22T15_11_33,img0864.png,293.63856162226995,308.3510194689654,320.988993149184,301.786915902506,289.62716499832254,283.9179673049221,318.43628620667204,279.177225840257,303.12004455160013,252.55613915406065,288.8978201576048,247.81539768939552,315.51890684380123,241.61596654329503,286.5059319381804,225.7742337447767,311.14283779949506,219.37094890140492
labeled-data,6_EtOH_cop_video2022-06-22T15_11_33,img0899.png,293.63160926050466,306.9033606746732,320.3815105827482,302.6796920448453,290.81583017395275,284.0251555964386,319.67756581111024,281.56134889570563,304.8947256067125,254.45947518764314,289.7599130164957,248.12397224290123,315.8058695671013,243.1963588414353,286.9441339299438,226.65365670794264,313.34206286636834,220.67012614901975
labeled-data,6_EtOH_cop_video2022-06-22T15_11_33,img0925.png,293.3447934947471,307.4543970304513,322.573015842912,298.6859303260018,290.0972132338399,286.6698833606451,317.3768874254605,282.123270995375,303.7370503296502,253.2198066733008,289.44769718165844,246.07513009930494,316.0778553210976,242.502791812307,286.2001169207512,226.26489050777099,311.8560009819182,221.39352011641014
labeled-data,6_EtOH_cop_video2022-06-22T15_11_33,img0935.png,294.30477277699936,306.74421109898225,320.16930026274974,300.9965383243711,291.07170684128056,285.1904381941903,319.8100707143365,279.8019949679923,302.20782284208974,256.0928447727211,289.27555909921455,248.5490242560439,315.14008658496493,244.5974992234987,284.6055749698429,226.26046363858853,311.18856155241974,222.32526722188032
labeled-data,6_EtOH_cop_video2022-06-22T15_11_33,img0956.png,293.3692973042464,306.51807791254674,320.7451289002402,301.66666471832,289.55747265163967,285.37977756627305,317.27983376150684,281.22142339979297,300.64641709558657,258.00394597027923,287.13176605452634,252.4594737483058,310.6957729979134,247.60806055407906,282.62688237417285,231.66770291590547,306.88394834530664,228.20240777717206
labeled-data,6_EtOH_cop_video2022-06-22T15_11_33,img1039.png,294.67581154324404,307.5252269373707,320.7108823499583,301.20242402716866,290.2126565478073,284.837522377234,319.59509360109905,278.51471946703197,303.97405111707053,243.55333866944432,288.72493821599505,238.34632450810145,313.6442202738501,233.1393103467586,285.7495015523706,218.63405661158924,309.18106527841337,215.2866903650117
labeled-data,6_EtOH_cop_video2022-06-22T15_11_33,img1168.png,293.3959945911398,307.6215294849959,320.14952449468046,302.4907155308922,290.4641009030806,284.1663799805219,319.0500643616583,280.50151287044787,304.39059592136203,248.25068230179613,289.3646407700584,242.3868949256776,314.285737118562,236.88959426056653,284.23382681595467,221.49715239825548,309.1549231644583,216.3663384441518
labeled-data,6_EtOH_cop_video2022-06-22T15_11_33,img1188.png,294.2032233008186,308.2584906458893,319.67586400648185,302.3801889445824,292.2437894003829,284.7452838406617,318.36957473952475,279.8466990895726,305.30668206995387,247.51603973238463,290.2843554999473,242.9440272980348,315.10385157213204,237.06572559672787,285.7123430655975,221.71682670998212,311.511556088,217.7979589091108
