scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
labeled-data,5_EtOH_cop_video2022-04-12T15_01_59,img0716.png,276.53990883229835,276.4174190197906,303.4032867291981,274.51798825940375,275.72586707784694,253.62424989514838,304.7600229866173,251.72481913476156,293.09209117281233,224.590093986378,276.53990883229835,215.09294018444376,305.8454119925526,213.46485667554074,278.4393395926852,195.01324357463994,304.7600229866173,191.7570765568339
labeled-data,5_EtOH_cop_video2022-04-12T15_01_59,img0743.png,277.00767563725543,277.43611474770046,303.1035284513866,276.1569062764195,276.24015055448683,254.15452057038735,302.5918450628742,253.89867887613116,293.89322745816384,224.98856742518194,278.28688410853636,214.75489965493443,306.17362878246087,214.49905796067824,278.28688410853636,194.2875641144394,304.6385786169237,192.49667225464609
labeled-data,5_EtOH_cop_video2022-04-12T15_01_59,img0795.png,276.57027937342065,276.58111894022136,303.7176027870517,274.8377128494377,276.57027937342065,253.6677817470649,302.7213707351753,253.916839760034,292.75905021641165,224.77705224265026,278.0646274512352,216.30907980170113,305.9591249037735,213.8184996720102,278.5627434771734,194.89009068635923,305.7100668908044,191.65233651776103
labeled-data,5_EtOH_cop_video2022-04-12T15_01_59,img0872.png,277.43039686027146,277.1117966363376,304.38099351657667,275.3150901925839,276.23259256443566,255.95058740990532,302.38465302351705,255.75095336059937,293.0018527061367,226.60438216192853,277.82966495888337,216.82231374593624,305.97806591102443,215.82414349940638,276.63186066304763,194.06403212505626,305.17952971380055,190.67025328685486
labeled-data,5_EtOH_cop_video2022-04-12T15_01_59,img0921.png,276.67396406550466,277.046944643233,303.48016522012745,274.73274022700656,275.7097122254103,253.90490048096876,304.4444170602218,253.71205011294987,292.6805446110708,224.97734527813842,277.0596648015424,216.29907871728932,306.37292074041045,214.56342540511952,275.7097122254103,195.47123897125147,305.4086689003161,192.77133381898733
labeled-data,5_EtOH_cop_video2022-04-12T15_01_59,img0993.png,276.8876824908087,276.9093909686772,304.06504792156824,275.00220742967656,274.5037030670578,253.78479055829405,303.8266499791932,253.3079946735439,293.33714051468945,224.7002415885338,278.31807014505915,216.35631360540586,307.6410170571945,214.68752800878028,279.03326397218444,195.13889673402338,305.7338335181939,192.51651936789744
labeled-data,5_EtOH_cop_video2022-04-12T15_01_59,img1071.png,277.00577136100844,276.4212566452044,304.04358677671917,275.3310221526354,275.261396172898,253.52633230125576,302.73530538563637,253.96242609828337,292.70514805400177,224.74414169743466,277.441865158036,216.24031265539656,306.4421026603709,214.49593746728618,277.441865158036,194.8717166010445,305.35186816780197,193.34538831144795
labeled-data,5_EtOH_cop_video2022-04-12T15_01_59,img1092.png,276.5077740494927,275.9656839919095,303.7122742054007,274.84153109290503,276.2829434696919,254.38194833102384,302.81295188619714,254.15711775122296,292.69557579515697,224.02982005790338,276.5077740494927,215.71108860527036,306.4102411630114,214.5869357062659,276.2829434696919,194.57701410398647,305.28608826400693,193.67769178478292
labeled-data,5_EtOH_cop_video2022-04-12T15_01_59,img1102.png,276.7801393377183,277.89967276296755,304.1057766594673,276.031253117036,274.91171969178674,254.77797964456457,302.9380143807601,254.77797964456457,292.6617063281365,224.41616039817683,277.94790161642555,216.94248181445062,307.1419585841061,214.60695725703619,278.4150065279084,195.68920834197917,304.1057766594673,193.1201313288233
labeled-data,5_EtOH_cop_video2022-04-12T15_01_59,img1141.png,277.5621994267418,276.30469361874555,304.19299396522683,275.8608470431041,275.12104326071403,252.78082510975042,304.4149172530475,253.89044154885397,296.8695254671435,227.25964701036898,282.000665183156,217.0511757706164,309.74107616074457,216.82925248279568,282.88835833443886,195.9684634276491,308.4095364338203,195.30269356418697
labeled-data,5_EtOH_cop_video2022-04-12T15_01_59,img1156.png,276.31546298413616,277.08793746015357,304.1556909863777,275.6226623021409,274.64086280355025,255.73678515768265,302.8997408509382,255.31813511253614,295.78269008344796,221.40748145567053,280.50196343560106,211.15055534958157,309.8074665958553,211.15055534958157,281.75791357104055,189.17142797939087,309.8074665958553,189.3807530019641
labeled-data,5_EtOH_cop_video2022-04-12T15_01_59,img1173.png,277.5831736001842,276.8762284581567,303.33015137669327,273.77705520728057,274.72239829168313,253.7516280477735,302.8533554919431,252.55963833589806,300.23097812581716,219.1839264033863,284.4967139290616,211.5551922473836,312.38927318694647,210.1248045931331,284.97350981381175,189.14578566412567,310.95888553269594,187.23860212512503
