scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0507.png,298.69262500432933,310.5604728700429,327.7021059952825,306.90381560227564,297.47373924840696,288.37675211225513,325.99566593699114,285.93898060041033,292.84197337590183,253.27284234168997,279.9217843631244,248.64107646918484,303.3243908768345,240.35265332891248,275.0462413394348,229.1389043744264,295.76729919011564,222.8006984436299
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0569.png,299.04365264067917,310.82519388489027,327.6864188712819,307.0230567746333,299.8040800627306,290.2936534895025,325.91208821982866,288.5193228380492,296.76237037452495,253.7931372310353,282.56772516289885,248.72362108402598,306.90140266854365,240.8658710561615,278.5121122452914,228.44555649598863,299.29712844802964,221.85518550487652
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0640.png,298.5431478921835,310.03219925988674,326.7401123137496,307.53689267390746,298.79267855078143,290.06974657205234,326.98964297234755,286.8258480102793,305.77953699152346,248.89718790339384,290.3086361584518,245.40375868302283,316.25982465263655,236.17112431489937,284.5694310106994,226.68895928817804,309.02343555329657,218.2049168958484
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0798.png,297.92679434371325,312.73801898330134,325.96496652798976,309.19922055227613,296.29350276016316,290.96079786930017,326.7816123197648,290.68858260537513,,,,,,,,,,
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0801.png,300.91005578141556,312.38740711947844,326.8149800030288,309.707587372415,298.94485463356904,289.8769212441456,325.9217067540077,288.98364799512444,,,,,,,,,,
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0828.png,298.1904984102482,310.69904438698103,327.4702665971955,307.63310007421165,298.0372011946098,288.4709481194032,327.77686102847247,286.6313815317416,,,,,,,,,,
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0869.png,299.29744371815957,309.2935098031457,326.81717545187433,307.5599833947227,298.8640621160539,288.7078837031229,328.1173202581915,287.62442969785855,,,,,,,,,,
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0922.png,298.2320142289584,310.64673508106927,329.5683307703553,307.86540521053104,297.1194822807431,290.9920039959327,326.60157890844795,287.83983014265607,,,,,,,,,,
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0977.png,298.2350934649229,310.0711331189002,327.79955648091305,308.1001689178342,298.8920815319449,289.3760090077071,327.79955648091305,288.0620328736631,,,,,,,,,,
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img1057.png,299.22749122931924,310.36641275568957,327.61917291514294,307.98627177603964,297.69740059954427,289.2851640787905,326.769122565268,288.94514393884054,,,,,,,,,,
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img1135.png,299.173126427282,311.2418628021206,327.85584230069003,307.4175006856662,298.4902046207723,288.15910574209227,327.7561944661793,287.06873171114563,,,,,,,,,,
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img1174.png,299.2178038112884,311.7657657788693,328.6958210289862,307.4780541835678,297.6099119630503,288.897970603928,327.98120242976927,285.3248776078434,,,,,,,,,,
