scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
labeled-data,9_ATR_cop_video2022-04-12T17_31_42,img0608.png,271.45586338612713,320.5434245074285,297.8637655394647,316.95194981457456,267.6531254760465,300.0508924364385,295.75113336719767,294.5580487885443,285.1879725058626,271.10783167638056,269.5544944310868,261.81225011840576,298.4975551911448,261.38972368395235,268.9207047794067,239.41834909237548,296.8074494533312,238.36203300624197
labeled-data,9_ATR_cop_video2022-04-12T17_31_42,img0652.png,271.87835251033346,319.81790010280037,297.7338691874361,315.7709496663843,266.70724917491293,298.2341644419147,295.93522454902893,296.4355198035076,284.24403439938254,264.0599163121791,270.3045384517272,254.61703196054157,297.95869976723696,254.61703196054157,269.63004671232454,231.0098210814479,301.10632788444946,229.66083760264252
labeled-data,9_ATR_cop_video2022-04-12T17_31_42,img0653.png,271.90146160518657,319.78766426620643,297.50307478268644,316.5586319735488,266.36597767491634,299.7215350189768,296.1192038001189,299.26024469145426,284.12565528453337,262.81830881717514,267.51920349372267,253.1312119392022,296.34984896388016,253.1312119392022,267.28855832996135,230.06669556307617,296.58049412764143,230.5279858905987
labeled-data,9_ATR_cop_video2022-04-12T17_31_42,img0712.png,272.30782398077883,319.12561573647895,297.1942433311535,315.63686536025824,269.0516569629728,298.89086355439866,293.70549295493277,296.5650299702515,282.774075109441,273.30669412877984,268.12132352931394,262.1426929248735,295.79874318066516,262.8404430001176,269.0516569629728,241.210190667549,295.100993105421,241.9079407427932
labeled-data,9_ATR_cop_video2022-04-12T17_31_42,img0732.png,270.0016436904177,321.0056839322777,297.1790091211773,317.691371074868,267.3501934044899,298.2474023113977,294.74851302574353,297.1426313589278,280.1655364531408,274.60530392854184,266.908285023502,263.11568602285485,294.30660464475557,264.6623653563127,267.5711475949839,244.55553402136047,296.2951923592014,244.99744240234844
labeled-data,9_ATR_cop_video2022-04-12T17_31_42,img0741.png,269.6770227361403,319.9313232539206,297.8603111920436,314.76797269711386,267.52562667080423,297.12652496135763,296.1391943397747,296.91138535482406,281.7248407020226,274.1065870622611,267.52562667080423,263.5647463421141,297.43003197897633,265.50100280091664,270.967860375342,242.05078568875285,296.1391943397747,243.77190254102175
labeled-data,9_ATR_cop_video2022-04-12T17_31_42,img0786.png,269.9886287133197,318.26418512275046,296.7415295149725,317.0198641552317,267.9147604341219,298.1476628145309,295.49720854745374,297.31811550285175,282.2244515605873,273.4686302920761,267.2925999503625,263.72144937984604,296.9489163428923,265.3805440032043,268.32953408996144,242.77537975994738,295.91198220329335,244.0197007274661
labeled-data,9_ATR_cop_video2022-04-12T17_31_42,img0811.png,272.5043448049227,320.5270273806603,300.6353020051826,314.8093531529652,268.84503329919784,299.7146931918501,295.3750417157031,299.25727925363447,282.56745144566605,274.55692658999163,267.7014984536588,263.8076990419248,297.89081837588895,265.86606176389506,269.98856814473686,241.85183000757561,297.89081837588895,244.36760666776146
labeled-data,9_ATR_cop_video2022-04-12T17_31_42,img0861.png,270.6066753789272,319.03483069891104,295.8187114310824,315.62070081684834,267.45517087240785,298.28742603099164,293.98033380227946,298.8126767820782,282.1621919028317,272.8127646032931,268.50567237458097,261.7824988304752,295.8187114310825,263.3582510837349,269.81879925229737,240.77246878701249,296.0813368066257,242.0855956647289
labeled-data,9_ATR_cop_video2022-04-12T17_31_42,img0947.png,271.69737213092105,319.006765640329,296.45005605020725,318.0473592868683,268.81915307053896,297.8998258641935,295.68253096743865,297.5160633228092,283.5940109138338,272.763379403523,268.81915307053896,261.826146974071,297.7932249450522,262.97743459822385,270.35420323607605,240.3354446565512,298.36886875712867,240.91108846862764
labeled-data,9_ATR_cop_video2022-04-12T17_31_42,img1071.png,270.8527781295985,320.1803037391036,297.73359977837936,316.77005024634775,269.0473498099043,298.91637019603814,295.5269651654197,298.71576704940543,282.8889669275601,272.83796113378804,268.64614351663886,262.00539121562264,297.53299663174664,262.80780380215344,269.6491592498023,240.34025137929183,296.5299808985832,241.94507655235338
labeled-data,9_ATR_cop_video2022-04-12T17_31_42,img1175.png,272.6059352776836,320.9125730611257,296.91089623202146,318.09831442430766,264.930684449998,297.3751371895564,296.6550545377653,298.3985039665812,282.0720779651626,273.58185962373096,267.23325969830364,263.34819185348346,295.63168776074053,264.88324201902054,269.02415155809695,241.34580614745127,297.1667379262777,242.88085631298839
