scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
labeled-data,7_ATR_cop_video2022-03-01T11_24_34,img0589.png,288.8955440893612,289.3820805845436,315.97696888477475,288.9110992837538,291.4859412437051,266.30399684584336,315.0350062831951,266.7749781466332,308.20577742174305,251.70357652135957,293.60535709725923,251.23259522056975,318.80285668951353,241.34198790398395,286.7761282358071,230.74490863621344,307.2638148201634,222.26724522199703
labeled-data,7_ATR_cop_video2022-03-01T11_24_34,img0592.png,288.2929177004168,287.70408856331414,315.94223352929293,287.4356486038105,290.440437376446,267.5710916005402,314.8684736912783,266.4973317625256,310.3049943797162,250.92781411131384,292.0510771334679,248.78029443528465,317.01599336730754,238.84801593364952,286.68227794339487,229.989497270029,304.13087531113223,221.13097860640852
labeled-data,7_ATR_cop_video2022-03-01T11_24_34,img0618.png,290.0679357459982,290.88358060062944,315.652105171617,287.2591565986668,286.6567131559157,270.4162450601344,311.60127834589406,268.0710295294527,262.1385507896977,241.63405445631327,248.4936604293677,233.74560221674744,274.0778298549865,231.6135880979459,244.65603501552494,209.22743985052946,267.04218326294136,206.24262008420726
labeled-data,7_ATR_cop_video2022-03-01T11_24_34,img0738.png,290.6221620226053,289.6089462687307,315.89234391436423,287.70176272973,289.4301723107299,269.58351910922363,313.26996654823836,267.19953968547276,,,,,,,,,,
labeled-data,7_ATR_cop_video2022-03-01T11_24_34,img0757.png,290.22413533766894,289.8515888573968,315.8519141429905,286.5178940534525,289.8074234871759,269.8494200337312,313.5599989652788,267.9742167065125,,,,,,,,,,
labeled-data,7_ATR_cop_video2022-03-01T11_24_34,img0807.png,288.65417150274175,289.4797462131313,315.5950771857797,286.96009316363853,289.62326882946974,268.15960502511564,313.4630630669782,267.57814662907884,,,,,,,,,,
labeled-data,7_ATR_cop_video2022-03-01T11_24_34,img0852.png,289.4574766279105,289.3142243897262,315.6231044495661,288.9653493521041,289.1086015902884,268.90503468883486,311.9599165545343,268.03284709477964,,,,,,,,,,
labeled-data,7_ATR_cop_video2022-03-01T11_24_34,img0872.png,289.04580553716244,286.7882528256631,315.21143335881794,287.7573501523911,290.20872232923597,269.1506814792138,313.07941924001636,269.1506814792138,,,,,,,,,,
labeled-data,7_ATR_cop_video2022-03-01T11_24_34,img1016.png,289.8639441505626,289.7573925972389,316.82907726676876,287.3831041467553,289.8639441505626,269.5759407681286,314.9635649128174,267.7104284141772,,,,,,,,,,
labeled-data,7_ATR_cop_video2022-03-01T11_24_34,img1066.png,290.20876981500504,288.93073319559335,315.88597258398966,287.8143330752027,290.02270312827324,269.3937310887572,314.39743909013544,268.8355310285619,,,,,,,,,,
labeled-data,7_ATR_cop_video2022-03-01T11_24_34,img1082.png,289.97913105881753,289.7639243132209,316.5663162175998,288.0486220449124,289.1214799246633,269.52335754718024,315.36560462978383,267.8080552788717,,,,,,,,,,
labeled-data,7_ATR_cop_video2022-03-01T11_24_34,img1122.png,290.4674679236317,290.480668696069,316.2929425836058,287.9164371695467,290.83378671313494,270.5162946681458,313.9118704518351,269.051019510133,,,,,,,,,,
