scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img0665.png,299.4847741533339,307.0663236582481,328.73794605794484,301.31570012144425,295.23431327830497,285.81401928310345,324.48748518291586,281.5635584080745,298.9847199327422,240.05905809896842,287.73349996943034,229.0578652459523,313.73631944019564,231.3081092386147,291.7339337341635,204.8052355472578,314.7364278813789,207.55553376051182
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img0726.png,298.48087702615186,306.00506517574826,327.2436856834384,302.1529033020045,295.39914752715686,285.71701264069793,323.90514539286045,283.14890472486877,303.10347127464433,249.7635018190897,290.26293169549854,238.2070161978585,317.22806481170466,239.23425936419017,292.8310396113277,214.58042337223026,317.99849718645345,218.432585245974
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img0747.png,299.8273587802082,306.8697325745481,328.43123547591136,301.39239448388156,297.3929862954675,285.87326989365965,323.56249050643,280.70022836358567,302.2617312649489,251.79205510728985,287.9597929170973,241.75026860773448,315.3464833704301,242.0545651683271,289.7855722806528,219.23232312388305,316.5636696128005,221.97099216921634
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img0780.png,298.76733056676466,307.31945187998946,327.01748673821214,301.8072262855607,296.9299220352884,285.959577701578,323.11299360882504,282.9737888379291,302.90149976258624,252.88622413500534,288.66158364364526,243.23982934475498,315.5336834164855,242.0914490125823,291.1880203744251,222.109631232778,316.2227116157891,220.5018987677363
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img0796.png,298.2095569239264,308.3151535722959,327.6409274592197,301.14925465935494,296.4180821956912,284.2582072217084,324.5698279251021,281.6989576099438,307.42285552627914,252.52351203582703,292.0673578556914,243.3102134334744,320.98687846863163,241.26281374406267,294.1147575451031,222.5802915781809,320.2191035851023,221.04474181112212
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img0814.png,299.115101317983,306.469224031358,327.943808593487,303.67240914642105,298.03940328531485,286.0309614106648,323.2107372497476,284.0947049518623,307.93582518586106,251.8237639718204,292.87605272850817,243.6484589235431,320.6290619713442,241.2819232516734,294.8123091873107,224.07075472898438,320.41392236481056,221.27393984404742
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img0888.png,299.20343744660624,306.81317605456013,327.0417272541943,302.3485446703243,295.7893075645436,284.7526445089243,322.8397212455018,280.2880131246885,315.22358535474655,247.9850919328646,299.7286881976928,240.89420679319596,328.35485413191077,235.64169928233028,297.89031056888984,218.30842449647355,325.46597500093463,215.944796116584
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img0942.png,297.9763824016091,306.8697713384412,327.7160411642375,301.87698191113856,298.8446936063574,287.76692483397915,323.15740733930903,284.72783561736014,306.2253388467177,257.15895486660247,291.24697056481,246.95629821081025,319.4670847191289,244.78552019893957,292.11528176955824,225.46559589329047,317.51338450844526,224.5972846885422
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img0977.png,298.18301139541944,306.6290669444286,327.914917379434,303.1984624078115,297.0394765498804,286.0454397247262,323.3407779972779,284.44449094097155,307.7887040979472,256.31353374071165,292.46533716772433,246.47913406907605,319.91017346066087,244.192064377998,291.3218023221853,226.12421381848148,320.1388804297686,224.98067897294246
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img1082.png,298.309195620138,305.55001583500996,327.4751487653434,301.7937945966123,296.7625162866801,284.55936773808185,324.6027442889217,282.79173421413,310.01976771631894,252.52101011645465,294.77392857223435,242.57807154422557,323.0560649554638,239.7056670678038,293.8901118102584,220.70360668532146,321.06747724101797,219.5988357328516
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img1128.png,299.24970651392215,305.3517385219614,327.2992595387369,300.67681301782557,295.3539352604756,281.9771110012824,323.1437702017273,281.9771110012824,311.9758926085141,254.18727606003074,296.6525256782911,245.61657930244843,325.2215148702321,241.98052613256505,298.2108341796697,224.05997836671116,322.10489786747496,222.24195178176947
labeled-data,10_ATR_cop_video2022-04-13T11_07_46,img1169.png,297.41072174564397,307.984291410018,327.108709323223,300.72478333549867,296.7507664661422,285.325826813791,324.2489031120487,283.7859311616203,303.7902894474943,256.0678094225465,290.5911838574591,245.50852495051834,316.7694099443621,244.62858457784932,289.7112434847901,220.43022432945156,316.7694099443621,219.77026904994977
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0146.png,292.9678422354552,290.2688240204463,315.0477557276256,286.0513124545261,293.7121089823823,266.7003770344217,318.76908946226104,263.475221131071,311.0783330773478,238.66632956683458,294.208286813667,229.98321751935185,323.7308677751083,227.00615053164347,295.94490922316356,208.89565968975091,320.25762295611526,206.66285944896964
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0260.png,292.45171505115115,289.4772265600817,317.8498177900382,286.2210595422757,292.88587065352533,267.3352908390008,318.7181289947864,268.4206798449361,311.98871715798737,238.02978767874652,296.5761932737055,227.61005322176723,324.57922962683733,223.91973060158708,297.8786600808279,206.11935090424748,321.5401404102183,203.51441729000265
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0324.png,289.7424396968348,287.2302581163837,319.90268669926314,284.7358015973859,295.18489028373915,267.2746059644011,318.7688428269914,265.91399331767497,311.96577959336093,237.3411277364271,296.7722717049196,228.49714553270752,324.4380621883501,226.22945778816404,298.35965312610006,207.18088073399878,322.39714321826096,205.59349931281832
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0352.png,289.79127396477463,289.4069088580544,318.20326938978576,284.36178817510853,296.1640579853379,267.8987627886535,319.2654000598796,265.7745014484658,310.7683546991286,237.89357135850167,296.6951233203848,230.19312400032112,323.5139227402551,227.53779732508644,300.4125806657134,209.48157593349063,321.9207267351143,206.29518392320904
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0399.png,291.5832022741589,288.8364981715423,317.6325384166072,285.34774779532154,293.4438691414766,265.8107456884854,319.4932052839249,263.9500788211676,311.3527877394098,239.2962428292077,295.30453600879434,229.99290849261905,325.07520588587806,228.13224162530133,298.095536309771,206.96715600956213,322.7493723017309,204.40873906700028
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0435.png,292.10427815396196,291.31209605656204,317.3686454617605,288.32630719291313,293.02298241970004,269.26319367884696,318.51702579393316,267.6554612138052,305.19581394073026,223.55765645837502,289.118489290313,214.1409377345592,316.6796172624569,212.0738531366484,286.8217286259677,192.7810635561477,312.31577200020075,190.02495075893333
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0484.png,291.09823883713904,288.6277739893116,317.60111252849595,287.12761132753667,291.84832016802653,267.1254425038711,316.8510311976085,266.12533406268784,308.8501636681423,232.37167417275214,292.34837438861814,225.12088797417334,321.6015462932291,224.12077953299007,293.59850994009724,203.86858359902865,317.8511396387918,201.61833960636628
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0559.png,289.5871466957133,288.3341956451527,318.18714700210955,286.17117041189584,292.7115164770843,268.38629627178386,316.0241217688527,267.66528786069824,310.49639061719625,233.7778925396741,295.1148778473697,226.80814456584645,322.7535336056518,222.9627663733898,295.59555012142675,203.01486700002096,320.10983609833784,200.61150562973557
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0648.png,293.58422883734187,291.07532619769586,316.9045869077241,285.8654589692062,292.3437842591301,269.73967945245255,317.6488536546512,266.76261246474417,305.9886746194601,223.84323005861523,292.09569534348765,216.40056258934433,317.8969425702935,213.91967343292066,288.1262726932099,193.8244712658892,316.9045869077241,192.335937772035
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0683.png,291.2343926506064,287.792373329779,317.46882638245967,285.0953754694951,292.95066401624166,267.4422985658181,317.46882638245967,266.2163904475072,312.3200122855539,229.68432852184236,297.1187516184987,223.79996955395006,325.06945671598726,219.87706357535518,295.89284350018784,202.4691682953404,318.4495528771084,197.81071744575897
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0687.png,293.3993740068173,289.8763783670145,316.10726256670745,286.2790890902002,296.7718327038307,266.2691674879208,318.1307377849155,265.36984516871723,310.03683691208334,234.3432251561941,294.07386574621995,226.47415486316288,322.40251880113243,222.8768655863486,292.7248822674146,204.21592746287453,317.90590720511454,200.39380760625937
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0719.png,294.097581011451,292.46297665983764,316.91013208262774,287.77254559847415,293.67117818769066,267.94481429361963,319.0421462014293,267.30521005797914,295.58999089461213,235.75140109971596,283.0111075936828,225.09133050570813,310.72729113810317,228.92895591955096,286.6355315956455,205.26359920085355,310.3008883143429,204.1975921414528
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0733.png,291.1452240673795,290.4930925237976,319.1521368098183,286.2920556124318,290.58508581253074,266.12707843787587,316.91158379042315,266.4071475653003,259.2173435409993,230.5582992549787,250.255131463419,211.79366771754474,274.0610072944919,226.63733147103727,258.3771361587262,195.2695891995059,278.5421133332821,207.31256167875455
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0768.png,290.8298870654922,289.7694481679834,317.9810868684301,287.84966636373525,291.65265069588423,266.1835574300777,316.335559607646,265.63504834314966,266.69548724065845,236.8383212794276,254.90254187170564,226.41664862779484,278.21417806614727,217.91475778041024,250.78872371974535,206.67032149838542,268.06675995797855,201.18523062910504
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0806.png,291.7735068235004,289.50015540283215,317.4739679283265,286.47657174344084,290.7656456037033,267.3272085672959,319.2377250629714,265.31148612770164,272.12021303745695,237.59530258328135,258.0101559602974,229.5324128249045,284.2145476750221,224.2411414209697,254.73460699595685,206.85553537946967,274.6398660869496,202.3201598903827
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0847.png,292.21739894671623,289.81230165177124,316.9739592553093,285.8419099041667,291.2831891237504,267.62481835633406,318.1417215340165,265.5228462546611,293.15160876968196,234.22681718530754,277.7371466907466,238.664313844395,296.42134315006217,218.81235510637222,257.418083041241,223.4834042212011,277.7371466907466,206.4340749520757
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0904.png,290.23030703399417,289.17969429882976,315.262090983378,287.98770458695435,294.5214699967457,268.20067536982236,317.4076724647538,267.247083600322,,,,,,,,,,
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0982.png,290.11485604671776,288.86818765412625,317.9376402970782,287.71690002997343,292.2255500243313,268.9125355021436,317.74575902638605,267.95312914868293,,,,,,,,,,
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img1038.png,291.07495578931577,289.15633905325564,317.27934750404046,287.6445472235599,292.3347823140621,267.4873228276179,319.29506994363464,266.4794616078208,,,,,,,,,,
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img1177.png,291.61830443297896,288.3884263315564,317.2199176104789,285.37647184008586,293.33942128524785,268.1653033173968,319.1561740692814,266.65932607166155,,,,,,,,,,
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0062.png,299.19042351657623,312.87175952601234,325.37043063840815,307.96300819066886,298.72292338940076,289.96425329440945,327.2404311471104,287.6267526585316,293.1129218632939,255.36924388341734,280.02291830237795,249.52549229372275,304.5666749790953,245.31799114914259,278.3866678572635,228.95548669799769,298.48917332581294,222.87798504471527
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0087.png,297.85565887341266,310.72368520748756,324.6234931593724,308.62881121989074,296.6918399914144,290.0077091079187,325.0890207121717,291.63705554271627,291.80380068702175,257.42078041196766,278.7690292086413,250.20510334357851,304.6058083890025,246.94641047398338,276.6741552210445,229.95465479680894,298.32118642621197,224.36832416321732
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0175.png,297.878323752996,309.0848309641964,326.96689179263535,307.54030522757836,298.393165665202,289.5208383003681,325.4223660560173,289.5208383003681,292.4724836748329,256.8283768752867,279.60143586968275,249.87801106050566,304.0564266994681,246.2741176750636,279.08659395747674,227.99722979175039,302.25448000674703,223.8784944941023
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0215.png,299.6320853851406,310.7403731867107,328.8952262570797,307.9412901467861,299.6320853851406,291.91017819085425,327.11399159530947,289.11109515092966,294.28838139983003,256.53994704998877,281.05635248382276,250.43285678106236,304.97578937045125,247.37931164659915,280.292966200207,227.7857303671269,301.92224423598805,223.96879894904788
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0239.png,300.51240510927073,309.8895244926744,327.1699840813495,307.7473976109895,298.6082923255508,288.4682556758254,326.45594178745455,286.80215699007044,294.324038562181,258.2404652342717,281.4712772720716,251.10004229532205,305.51070116653545,247.52983082584717,279.80517858631663,228.96473118457806,300.7504192072357,225.6325338130682
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0267.png,299.0452964182516,309.9250690839144,326.8877591322578,307.64290000899587,298.5888626032679,288.47267977968016,326.65954222476597,288.9291135946639,292.88343991597156,257.43518036078797,280.33151000391956,250.36045622854053,304.06606838307243,246.93720261616272,278.5057747439848,229.1362838317981,298.5888626032679,225.4848133119284
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0409.png,298.5480186714621,309.9953121190504,327.33182396996796,307.7229064375894,297.79055011097506,290.3011295463885,326.0693763691563,288.78619242541447,297.2855710706504,248.64035871960363,282.8936684213975,243.84305783651928,305.11274619568275,237.78330935262332,279.6113046592871,224.65385430418203,301.83038243357237,219.35157438077303
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0419.png,299.3571958035051,311.237244946349,327.1675356473226,308.3849023982651,298.16871974180344,291.983932746783,327.6429260720032,287.4677237123169,294.3655963443583,251.3380514365881,280.5792740286197,246.821842402122,304.34879526265183,240.40407166893334,277.2515410558552,223.52771159277057,297.6933293171228,219.01150255830447
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0507.png,298.69262500432933,310.5604728700429,327.7021059952825,306.90381560227564,297.47373924840696,288.37675211225513,325.99566593699114,285.93898060041033,292.84197337590183,253.27284234168997,279.9217843631244,248.64107646918484,303.3243908768345,240.35265332891248,275.0462413394348,229.1389043744264,295.76729919011564,222.8006984436299
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0569.png,299.04365264067917,310.82519388489027,327.6864188712819,307.0230567746333,299.8040800627306,290.2936534895025,325.91208821982866,288.5193228380492,296.76237037452495,253.7931372310353,282.56772516289885,248.72362108402598,306.90140266854365,240.8658710561615,278.5121122452914,228.44555649598863,299.29712844802964,221.85518550487652
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0640.png,298.5431478921835,310.03219925988674,326.7401123137496,307.53689267390746,298.79267855078143,290.06974657205234,326.98964297234755,286.8258480102793,305.77953699152346,248.89718790339384,290.3086361584518,245.40375868302283,316.25982465263655,236.17112431489937,284.5694310106994,226.68895928817804,309.02343555329657,218.2049168958484
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0798.png,297.92679434371325,312.73801898330134,325.96496652798976,309.19922055227613,296.29350276016316,290.96079786930017,326.7816123197648,290.68858260537513,,,,,,,,,,
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0801.png,300.91005578141556,312.38740711947844,326.8149800030288,309.707587372415,298.94485463356904,289.8769212441456,325.9217067540077,288.98364799512444,,,,,,,,,,
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0828.png,298.1904984102482,310.69904438698103,327.4702665971955,307.63310007421165,298.0372011946098,288.4709481194032,327.77686102847247,286.6313815317416,,,,,,,,,,
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0869.png,299.29744371815957,309.2935098031457,326.81717545187433,307.5599833947227,298.8640621160539,288.7078837031229,328.1173202581915,287.62442969785855,,,,,,,,,,
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0922.png,298.2320142289584,310.64673508106927,329.5683307703553,307.86540521053104,297.1194822807431,290.9920039959327,326.60157890844795,287.83983014265607,,,,,,,,,,
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img0977.png,298.2350934649229,310.0711331189002,327.79955648091305,308.1001689178342,298.8920815319449,289.3760090077071,327.79955648091305,288.0620328736631,,,,,,,,,,
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img1057.png,299.22749122931924,310.36641275568957,327.61917291514294,307.98627177603964,297.69740059954427,289.2851640787905,326.769122565268,288.94514393884054,,,,,,,,,,
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img1135.png,299.173126427282,311.2418628021206,327.85584230069003,307.4175006856662,298.4902046207723,288.15910574209227,327.7561944661793,287.06873171114563,,,,,,,,,,
labeled-data,12_ATR_cop_video2022-07-06T12_50_43,img1174.png,299.2178038112884,311.7657657788693,328.6958210289862,307.4780541835678,297.6099119630503,288.897970603928,327.98120242976927,285.3248776078434,,,,,,,,,,
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0033.png,313.3851704121779,316.76693321458845,341.6445615540162,319.33596877293735,313.813343005236,294.50195837556424,342.9290793331907,295.7864761547387,337.7910082164928,260.67632352396976,324.5176578316899,250.82835388363216,349.77984082212123,252.96921684892294,323.23314005251547,232.4169323821314,351.0643586012957,233.70145016130587
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0131.png,313.8333219738579,315.2224638712894,342.5589858123741,317.64998475905134,312.619561529977,294.18394951068603,342.9635726270011,296.611470398448,337.2993572222232,258.98489663813814,322.32964508102464,250.89316034559837,350.2461352902868,252.5115076041063,322.7342318956517,230.66381961424898,351.05530891954083,231.47299324350294
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0152.png,314.035261594495,316.597043038258,342.0660521146159,319.5869940270709,314.4090054680966,295.2936422429661,343.93477148262394,297.9098493581774,338.3286133785998,261.656693618821,324.50009005534014,252.31309677878073,350.662161207453,253.80807227318718,324.12634618173854,233.25215922509852,351.0359050810546,235.12087859310657
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0339.png,313.68813880757955,315.26890971189243,342.01647299406295,318.7142476534918,313.68813880757955,295.7453280428296,341.25084234037416,298.42503533074023,338.1883197256192,257.46379535839264,325.93822926659936,248.27622751412775,350.8212255114834,251.33875012888274,329.3835672081987,230.2839071524424,352.3524868188609,231.8151684598199
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0388.png,313.22647985202104,315.2906086280491,341.7489431378994,319.6231346967901,314.3096113692063,295.072153640591,343.5541623332082,297.2384166749615,340.6658116207142,259.32881357347765,325.86301421918233,249.21958607974858,352.9413021488137,252.83002447036608,330.19554028792334,230.08426260947576,354.74652134412247,232.97261332196976
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0395.png,313.94693285427024,314.4055976496857,340.6115625160318,318.53673745643755,312.8202583615197,294.501014944427,342.8649115015328,297.8810384226785,339.86044618753147,261.8274546546628,326.3403522745256,252.4385005484087,353.00498193628715,254.6918495339097,331.5981665740279,234.03615050015068,353.0049819362872,235.1628249929012
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0398.png,312.9858631833382,314.53963744280065,341.5282836663507,319.5035366572376,313.399521451208,293.44306578144364,342.76925846995994,294.6840405850529,339.8736505948717,261.59137915547325,326.2229277551701,252.9045555302086,353.52437343457325,254.14553033381782,328.29121909451885,233.46261694033055,353.1107151667036,234.28993347607005
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0461.png,312.1789846317546,314.56445693887275,342.20186628398505,320.99793157863644,312.1789846317546,289.902804153112,342.91669679951434,295.6214482773464,335.7683916442214,260.9521682741755,321.4717813336355,251.30195631453,349.35017143927803,253.08903260335325,322.90144236469405,232.7163629107683,348.63534092374874,234.8608544573562
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0486.png,312.4154175462019,314.0747436070158,341.6708542540951,319.92583094859447,315.1459249722719,289.50017677238554,344.01128919072653,296.1314090928413,338.16020184914794,260.24474006449236,323.7275197399206,253.61350774403658,351.4226664900595,254.3936527229137,327.6282446343064,233.32973829323066,352.98295644781376,235.6701732298621
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0543.png,312.8698755821763,316.35719381451946,341.96746900364553,320.30871884706465,313.9475642274159,294.08496181290104,340.8897803584059,297.67725729703307,339.09363261633996,260.67661381047344,325.08368022822515,253.85125239062268,352.3851259076283,253.49202284220948,328.3167461639439,233.01593858265707,351.3074372623887,234.81208632472308
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0631.png,312.99839993171975,315.21404556268016,342.0089074020584,319.81327235675826,313.70597328465476,293.6330582981599,343.4240541079286,297.17092506283535,338.8248273138505,262.1460440925483,324.3195735786812,254.0089505337948,352.26872101961726,255.0703105631974,326.796080313954,233.13553662220963,352.62250769608477,232.78174994574206
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0694.png,314.86271238774236,316.39645506415417,341.1191266535799,318.94916200666614,314.49803996738353,293.78676500190517,341.11912665357994,296.704144364776,336.01371276855593,265.70698863427344,321.79148837456063,258.7782126474552,348.0479026403982,258.04886780673746,321.79148837456063,236.1685225852062,349.14191990147475,235.80385016484735
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0720.png,312.30163793675933,315.944478977787,340.9130014644167,321.4599225493836,314.71464449933285,290.43555245915275,343.3260080269902,293.193274244951,333.67398177669617,253.20630835087564,319.8853728477047,245.9672886631551,346.4284450360133,244.93314299348077,315.7487901690072,222.18193826064476,346.77316025923807,220.8030773677456
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0760.png,313.46058866014755,316.04266838768666,340.26310441119915,320.1139366030363,312.4427716063102,292.63287614942647,341.6201938163157,295.34705495965954,336.8703808984078,261.4198198317462,322.9602144959633,253.277283401047,350.7805473008523,252.93801104976785,325.3351209549173,229.8674911627868,351.45909200341055,229.86749116278682
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0838.png,313.37639650260155,315.97699106620905,341.67933062000515,320.8828329798924,312.99902404770285,291.44778149779256,343.94356534939743,292.20252640758997,339.41509589061286,258.9937503765031,325.45231505936044,250.69155636873137,352.24575935716916,250.31418391383266,325.8296875142591,228.4265815297072,351.49101444737175,228.0492090748085
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0846.png,311.85086291080154,316.1609601379722,341.5616865714811,320.16691388997396,315.8568166628033,293.1267260639622,342.22934553014807,295.12970293996307,337.2219033401459,260.41143708928126,323.8687241668067,253.40101802327823,350.24125303415155,252.0657001059443,324.20255364614025,233.70507874260298,348.90593511681766,232.36976082526908
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img1050.png,312.3431906354831,317.0347950859406,341.2412120856116,319.66188794504313,312.9999638502587,292.40579953185375,343.86830494471417,293.71934596140505,333.3599335083038,258.25359236352006,318.9109227832396,252.3426334305392,347.1521710185924,252.3426334305392,319.2393093906274,229.02718430600368,347.1521710185924,227.05686466167674
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img1073.png,313.2944177796467,316.56924810552226,341.5356660149996,319.8531141794005,313.9511909944224,294.56734541053805,341.2072794076118,296.8660516622528,333.65438743769187,257.78804538310175,319.5337633200154,251.22031323534526,346.461465125817,251.87708645012094,317.56344367568846,227.24809089603409,347.44662494798047,225.9345444664828
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img1140.png,313.19896976291705,315.9147971827767,341.79219038408894,320.9186107914818,315.34346130950496,291.25314439701594,341.4347751263243,293.7550512013685,337.1457920331485,259.44318645596223,323.9214274958565,252.29488130066926,350.72757182820516,251.58005078513997,323.92142749585656,230.49255057702575,349.2979107971465,231.56479635031968
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img1161.png,313.7021433170957,315.9386732477117,342.50582165349954,319.367682573474,314.04504424967195,293.30721169768003,341.13421792319457,296.39332009086615,336.67650579970353,259.3600193726327,323.9891712943828,252.50200072110795,351.7641468330579,252.1590997885317,323.3033694292303,229.18473730592387,351.4212459004817,229.52763823850012
labeled-data,1_EtOH_cop_video2022-01-21T14_32_48,img0158.png,283.698342559616,305.8290828958529,312.0611482684218,304.77860861034156,282.64786827410467,285.51991337596723,309.25988350705825,285.16975528079683,313.4617806491036,251.2044200492639,301.20624731813814,243.50094195551418,326.7677882655804,243.15078386034372,305.057986365013,224.59240481631028,323.96652350421687,223.8920886259694
labeled-data,1_EtOH_cop_video2022-01-21T14_32_48,img0217.png,283.1530025167043,305.4329931546633,312.27816362802804,304.166681801997,286.1921497631033,285.931798323603,310.5053277342953,284.91874924147,314.0509995217608,251.23486726054776,301.13462372456513,244.65004822668323,326.20758850735683,244.9033104972165,304.17377097096403,223.62927977242347,322.6619167198913,223.62927977242347
