scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0486.png,312.4154175462019,314.0747436070158,341.6708542540951,319.92583094859447,315.1459249722719,289.50017677238554,344.01128919072653,296.1314090928413,338.16020184914794,260.24474006449236,323.7275197399206,253.61350774403658,351.4226664900595,254.3936527229137,327.6282446343064,233.32973829323066,352.98295644781376,235.6701732298621
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0543.png,312.8698755821763,316.35719381451946,341.96746900364553,320.30871884706465,313.9475642274159,294.08496181290104,340.8897803584059,297.67725729703307,339.09363261633996,260.67661381047344,325.08368022822515,253.85125239062268,352.3851259076283,253.49202284220948,328.3167461639439,233.01593858265707,351.3074372623887,234.81208632472308
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0631.png,312.99839993171975,315.21404556268016,342.0089074020584,319.81327235675826,313.70597328465476,293.6330582981599,343.4240541079286,297.17092506283535,338.8248273138505,262.1460440925483,324.3195735786812,254.0089505337948,352.26872101961726,255.0703105631974,326.796080313954,233.13553662220963,352.62250769608477,232.78174994574206
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0694.png,314.86271238774236,316.39645506415417,341.1191266535799,318.94916200666614,314.49803996738353,293.78676500190517,341.11912665357994,296.704144364776,336.01371276855593,265.70698863427344,321.79148837456063,258.7782126474552,348.0479026403982,258.04886780673746,321.79148837456063,236.1685225852062,349.14191990147475,235.80385016484735
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0720.png,312.30163793675933,315.944478977787,340.9130014644167,321.4599225493836,314.71464449933285,290.43555245915275,343.3260080269902,293.193274244951,333.67398177669617,253.20630835087564,319.8853728477047,245.9672886631551,346.4284450360133,244.93314299348077,315.7487901690072,222.18193826064476,346.77316025923807,220.8030773677456
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0760.png,313.46058866014755,316.04266838768666,340.26310441119915,320.1139366030363,312.4427716063102,292.63287614942647,341.6201938163157,295.34705495965954,336.8703808984078,261.4198198317462,322.9602144959633,253.277283401047,350.7805473008523,252.93801104976785,325.3351209549173,229.8674911627868,351.45909200341055,229.86749116278682
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0838.png,313.37639650260155,315.97699106620905,341.67933062000515,320.8828329798924,312.99902404770285,291.44778149779256,343.94356534939743,292.20252640758997,339.41509589061286,258.9937503765031,325.45231505936044,250.69155636873137,352.24575935716916,250.31418391383266,325.8296875142591,228.4265815297072,351.49101444737175,228.0492090748085
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img0846.png,311.85086291080154,316.1609601379722,341.5616865714811,320.16691388997396,315.8568166628033,293.1267260639622,342.22934553014807,295.12970293996307,337.2219033401459,260.41143708928126,323.8687241668067,253.40101802327823,350.24125303415155,252.0657001059443,324.20255364614025,233.70507874260298,348.90593511681766,232.36976082526908
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img1050.png,312.3431906354831,317.0347950859406,341.2412120856116,319.66188794504313,312.9999638502587,292.40579953185375,343.86830494471417,293.71934596140505,333.3599335083038,258.25359236352006,318.9109227832396,252.3426334305392,347.1521710185924,252.3426334305392,319.2393093906274,229.02718430600368,347.1521710185924,227.05686466167674
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img1073.png,313.2944177796467,316.56924810552226,341.5356660149996,319.8531141794005,313.9511909944224,294.56734541053805,341.2072794076118,296.8660516622528,333.65438743769187,257.78804538310175,319.5337633200154,251.22031323534526,346.461465125817,251.87708645012094,317.56344367568846,227.24809089603409,347.44662494798047,225.9345444664828
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img1140.png,313.19896976291705,315.9147971827767,341.79219038408894,320.9186107914818,315.34346130950496,291.25314439701594,341.4347751263243,293.7550512013685,337.1457920331485,259.44318645596223,323.9214274958565,252.29488130066926,350.72757182820516,251.58005078513997,323.92142749585656,230.49255057702575,349.2979107971465,231.56479635031968
labeled-data,1_ATR_cop_video2022-01-28T17_50_07,img1161.png,313.7021433170957,315.9386732477117,342.50582165349954,319.367682573474,314.04504424967195,293.30721169768003,341.13421792319457,296.39332009086615,336.67650579970353,259.3600193726327,323.9891712943828,252.50200072110795,351.7641468330579,252.1590997885317,323.3033694292303,229.18473730592387,351.4212459004817,229.52763823850012
