scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0648.png,293.58422883734187,291.07532619769586,316.9045869077241,285.8654589692062,292.3437842591301,269.73967945245255,317.6488536546512,266.76261246474417,305.9886746194601,223.84323005861523,292.09569534348765,216.40056258934433,317.8969425702935,213.91967343292066,288.1262726932099,193.8244712658892,316.9045869077241,192.335937772035
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0683.png,291.2343926506064,287.792373329779,317.46882638245967,285.0953754694951,292.95066401624166,267.4422985658181,317.46882638245967,266.2163904475072,312.3200122855539,229.68432852184236,297.1187516184987,223.79996955395006,325.06945671598726,219.87706357535518,295.89284350018784,202.4691682953404,318.4495528771084,197.81071744575897
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0687.png,293.3993740068173,289.8763783670145,316.10726256670745,286.2790890902002,296.7718327038307,266.2691674879208,318.1307377849155,265.36984516871723,310.03683691208334,234.3432251561941,294.07386574621995,226.47415486316288,322.40251880113243,222.8768655863486,292.7248822674146,204.21592746287453,317.90590720511454,200.39380760625937
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0719.png,294.097581011451,292.46297665983764,316.91013208262774,287.77254559847415,293.67117818769066,267.94481429361963,319.0421462014293,267.30521005797914,295.58999089461213,235.75140109971596,283.0111075936828,225.09133050570813,310.72729113810317,228.92895591955096,286.6355315956455,205.26359920085355,310.3008883143429,204.1975921414528
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0733.png,291.1452240673795,290.4930925237976,319.1521368098183,286.2920556124318,290.58508581253074,266.12707843787587,316.91158379042315,266.4071475653003,259.2173435409993,230.5582992549787,250.255131463419,211.79366771754474,274.0610072944919,226.63733147103727,258.3771361587262,195.2695891995059,278.5421133332821,207.31256167875455
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0768.png,290.8298870654922,289.7694481679834,317.9810868684301,287.84966636373525,291.65265069588423,266.1835574300777,316.335559607646,265.63504834314966,266.69548724065845,236.8383212794276,254.90254187170564,226.41664862779484,278.21417806614727,217.91475778041024,250.78872371974535,206.67032149838542,268.06675995797855,201.18523062910504
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0806.png,291.7735068235004,289.50015540283215,317.4739679283265,286.47657174344084,290.7656456037033,267.3272085672959,319.2377250629714,265.31148612770164,272.12021303745695,237.59530258328135,258.0101559602974,229.5324128249045,284.2145476750221,224.2411414209697,254.73460699595685,206.85553537946967,274.6398660869496,202.3201598903827
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0847.png,292.21739894671623,289.81230165177124,316.9739592553093,285.8419099041667,291.2831891237504,267.62481835633406,318.1417215340165,265.5228462546611,293.15160876968196,234.22681718530754,277.7371466907466,238.664313844395,296.42134315006217,218.81235510637222,257.418083041241,223.4834042212011,277.7371466907466,206.4340749520757
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0904.png,290.23030703399417,289.17969429882976,315.262090983378,287.98770458695435,294.5214699967457,268.20067536982236,317.4076724647538,267.247083600322,,,,,,,,,,
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img0982.png,290.11485604671776,288.86818765412625,317.9376402970782,287.71690002997343,292.2255500243313,268.9125355021436,317.74575902638605,267.95312914868293,,,,,,,,,,
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img1038.png,291.07495578931577,289.15633905325564,317.27934750404046,287.6445472235599,292.3347823140621,267.4873228276179,319.29506994363464,266.4794616078208,,,,,,,,,,
labeled-data,11_ATR_cop_video2022-04-13T12_14_27,img1177.png,291.61830443297896,288.3884263315564,317.2199176104789,285.37647184008586,293.33942128524785,268.1653033173968,319.1561740692814,266.65932607166155,,,,,,,,,,
